Date,Year,Experiment,DataUse,Replication,Month,Vegetation,VegType,N2O,N_rate,PP2,PP7,AirT,DAF_TD,DAF_SD,WFPS25cm,NH4,NO3,Clay,Sand,SOM,IF_Outlier,DBSCAN_Outlier,OCSVM_Outlier,Hard_Voting_Outlier,Soft_Vote_Outlier,Soft_Voting_Outlier
1066,1.1266893998058736,1,0,0,5,0,0,0.0068180805604785,0.4812329213873661,-0.5187736347042132,-0.6427686422749551,1.200595938824302,-0.9478050632965616,-1.259123443458893,0.0191236356434611,1.223786700043649,1.2899188225622171,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
1073,1.1266893998058736,1,0,0,5,0,0,0.0620355545004819,0.4812329213873661,-0.2206186896203459,-0.6427686422749551,1.2216751103953611,-0.940902951028138,-1.2521243486564826,-0.0146825620102488,1.2925456578762355,1.3246193324162008,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
1078,1.1266893998058736,1,0,0,5,0,0,-0.0075508104954615,0.4812329213873661,-0.1212337079257235,-0.5162831450508139,1.232214696180891,-0.934000838759714,-1.2451252538540722,0.0328033021392688,1.1524195511405908,1.263064391743838,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
1085,1.1266893998058736,1,0,0,5,0,0,0.0030516807400148,0.4812329213873661,-0.4193886530095908,-0.6427686422749551,0.8949479510439412,-0.9270987264912902,-1.238126159051662,0.0173036688563602,1.0055467684686172,1.1895661636132642,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
936,1.1266893998058736,1,0,0,5,0,0,0.0173067224962554,0.4812329213873661,-0.5187736347042132,-0.6427686422749551,0.9160271226150009,-0.9201966142228664,-1.2311270642492518,-0.092637355601506,0.993721161929852,1.2613953336322248,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
940,1.1266893998058736,1,0,0,5,0,0,-0.0868089983491325,0.4812329213873661,0.1769212371581437,-0.6427686422749551,1.1373584241111236,-0.9132945019544426,-1.2241279694468414,-0.1561753066752079,1.085159315601547,1.280682420259405,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
944,1.1266893998058736,1,0,0,5,0,0,-0.1258879658406016,0.4812329213873661,0.6738461456312559,-0.3476358154186254,1.3270709682506578,-0.9063923896860188,-1.217128874644431,-0.1873941485675283,1.0872863877854109,1.3343794526219144,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
949,1.1266893998058736,1,0,0,5,0,0,-0.1018272708261728,0.4812329213873661,1.5683109808828577,-0.1368266533783899,1.200595938824302,-0.899490277417595,-1.210129779842021,-0.0451962249932979,1.168073009768552,1.347997248539942,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
953,1.1266893998058736,1,0,0,5,0,0,0.0790096404233615,0.4812329213873661,1.0713860724097457,0.5377626651503638,1.2743730393230095,-0.8925881651491712,-1.2031306850396106,0.169602328312309,1.1556872785849102,1.3889024751613794,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
958,1.1266893998058736,1,0,0,5,0,0,-0.0242703623685127,0.4812329213873661,-0.3200036713149684,0.4112771679262224,0.8317104363307635,-0.8856860528807474,-1.1961315902372005,0.1891194775839187,1.0822712932196263,1.3071261370609617,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
962,1.1266893998058736,1,0,0,5,0,0,0.0098712683135147,0.4812329213873661,-0.3200036713149684,0.4534390003342695,0.6946958211188776,-0.8787839406123236,-1.1891324954347902,0.1146640634493079,0.9570437011996012,1.2439713375126913,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
970,1.1266893998058736,1,0,0,5,0,0,0.0133626751011844,0.4812329213873661,-0.5187736347042132,0.4534390003342695,0.8422500221162929,-0.8718818283438997,-1.1821334006323798,-0.1406221544826028,0.7677707765720138,1.1507480166241495,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
974,1.1266893998058736,1,0,0,5,0,0,0.0309691385319275,0.4812329213873661,0.9720010907151232,0.4534390003342695,1.2743730393230095,-0.864979716075476,-1.1751343058299697,-0.2440569836001812,0.6738456355954553,1.051271289190873,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
979,1.1266893998058736,1,0,0,5,0,0,0.1643836576420319,0.4812329213873661,0.9720010907151232,0.7907336595986464,1.1162792525400644,-0.8580776038070521,-1.1681352110275594,-0.0277248476742693,0.5119562915924373,0.938954994817084,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
993,1.1266893998058736,1,0,0,5,0,0,0.1396045138686282,0.4812329213873661,-0.5187736347042132,0.5799244975584109,1.232214696180891,-0.8511754915386283,-1.161136116225149,-0.2963748003624273,0.3249270996982034,0.8365902691762642,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
998,1.1266893998058736,1,0,0,5,0,0,0.094498218858322,0.4812329213873661,0.1769212371581437,-0.0946648209703428,1.200595938824302,-0.8442733792702045,-1.1541370214227389,-0.3740211168229561,0.1916317568989156,0.6974451404341763,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
1002,1.1266893998058736,1,0,0,5,0,0,0.0790679712989145,0.4812329213873661,0.1769212371581437,0.2004680058859869,1.4957043408191328,-0.8373712670017807,-1.1471379266203283,-0.3717143157949157,0.0929097497375978,0.6283989585807109,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
1007,1.1266893998058736,1,0,0,5,0,0,0.1237241118408897,0.4812329213873661,-0.5187736347042132,0.1161443410698927,1.390308482963836,-0.8304691547333569,-1.1401388318179182,-0.5029371238002782,-0.0849338292011742,0.4993453715880398,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
1012,1.1266893998058736,1,0,0,5,0,0,0.1431490059574735,0.4812329213873661,2.264005852745215,0.1161443410698927,1.2638334535374798,-0.8235670424649331,-1.133139737015508,-0.34031093405994,-0.1929581098674437,0.3423042061990732,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
1016,1.1266893998058736,1,0,0,5,0,0,0.4524187000341812,0.4812329213873661,2.264005852745215,1.2966756484952116,1.4324668261059543,-0.8166649301965092,-1.1261406422130975,-0.2882296509760428,-0.2410517486601317,0.2847603988206561,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
1022,1.1266893998058736,1,0,0,5,0,0,0.1623371582622863,0.4812329213873661,-0.5187736347042132,0.6642481623745051,1.1689771814677128,-0.8097628179280855,-1.1191415474106874,-0.0519266062119975,-0.2782331983649106,0.2257768516846557,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
1026,1.1266893998058736,1,0,0,5,0,0,0.1832470923069248,0.4812329213873661,-0.5187736347042132,0.6642481623745051,1.158437595682183,-0.8028607056596616,-1.112142452608277,-0.1447678120174389,-0.3385380010371523,0.1577466551092134,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
1029,1.1266893998058736,1,0,0,5,0,0,0.0743385424598584,0.4812329213873661,-0.0218487262311011,0.6642481623745051,1.063581323612416,-0.7959585933912378,-1.105143357805867,-0.0585359766359802,-0.3768962977240109,0.0822435062988612,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
1035,1.1266893998058736,1,0,0,5,0,0,0.1464455817749814,0.4812329213873661,0.2763062188527661,0.5799244975584109,0.905487536829471,-0.789056481122814,-1.0981442630034566,-0.1693064941434533,-0.4209462431600312,0.0060684708603804,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
1044,1.1266893998058736,1,0,0,5,0,0,0.0183813329192344,0.4812329213873661,1.6676959625774803,0.7064099947825522,0.7052354069044074,-0.7821543688543902,-1.0911451682010462,0.1045047741471887,-0.474799139918021,-0.0813467167451511,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
1050,1.1266893998058736,1,0,0,5,0,0,0.1878936497149012,0.4812329213873661,-0.5187736347042132,1.5074848105354473,0.9160271226150009,-0.7752522565859663,-1.084146073398636,0.0063485558990276,-0.5183712006212804,-0.1503477212679546,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
1195,1.1266893998058736,1,0,0,1,0,0,-0.1697260126008825,0.4812329213873661,-0.5187736347042132,0.3269535031101282,1.2954522108940687,-0.7476438075122711,-1.056149694188995,-0.3849357299386237,-0.6201465570290436,-0.3096690701074353,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
1199,1.1266893998058736,1,0,0,1,0,0,-0.0955427869618588,0.4812329213873661,-0.5187736347042132,0.1161443410698927,1.3059917966795986,-0.7407416952438473,-1.0491505993865846,-0.3948430522845508,-0.6380904896138169,-0.3347082523635067,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
1203,1.1266893998058736,1,0,0,1,0,0,-0.0947123664104118,0.4812329213873661,-0.5187736347042132,-0.0103411561542485,1.000343808899238,-0.7338395829754235,-1.0421515045841745,-0.1300596155938667,-0.6489107363280688,-0.3543858261597327,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
1208,1.1266893998058736,1,0,0,1,0,0,-0.1213571958745216,0.4812329213873661,-0.5187736347042132,-0.8114159719071435,0.8844083652584118,-0.7269374707069997,-1.035152409781764,0.0424172391099471,-0.6491965739252343,-0.3682089588996964,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,-1
1212,1.1266893998058736,1,0,0,1,0,0,-0.2039155585664274,0.4812329213873661,-0.5187736347042132,-0.8114159719071435,0.9160271226150009,-0.7200353584385758,-1.0281533149793538,-0.0198046673124057,-0.649041950569871,-0.3791670252675201,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,-1
1217,1.1266893998058736,1,0,0,1,0,0,-0.1462081598555372,0.4812329213873661,-0.5187736347042132,-0.8114159719071435,0.9898042231137084,-0.7131332461701521,-1.0211542201769437,-0.106700428056944,-0.6492170568996001,-0.3881472612047827,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,-1
1093,1.1266893998058736,1,0,0,1,0,0,-0.3143137949042229,0.4812329213873661,-0.5187736347042132,-0.8114159719071435,1.2849126251085394,-0.7062311339017282,-1.0141551253745331,-0.1751252285191591,-0.646342048136731,-0.3939017792106533,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,-1
1097,1.1266893998058736,1,0,0,1,0,0,-0.2359349975899038,0.4812329213873661,-0.5187736347042132,-0.8114159719071435,1.506243926604662,-0.6993290216333045,-1.007156030572123,-0.233534673690546,-0.6441204154546671,-0.3980494941932758,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,-1
1102,1.1266893998058736,1,0,0,1,0,0,-0.2221448877146075,0.4812329213873661,0.2763062188527661,-0.8114159719071435,1.4957043408191328,-0.6924269093648806,-1.0001569357697129,-0.3579802412536023,-0.6311842620876907,-0.4057199912708386,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
1105,1.1266893998058736,1,0,0,1,0,0,0.0799592645494441,0.4812329213873661,5.245555303583887,-0.4741213126427667,1.2216751103953611,-0.6855247970964568,-0.9931578409673024,0.3553976601708822,-0.6333710121104024,-0.4240306581106559,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,-1,1,-1
1110,1.1266893998058736,1,0,0,1,0,0,-0.0595520148422475,0.4812329213873661,4.450475450026908,1.6339703077595886,1.1373584241111236,-0.678622684828033,-0.9861587461648922,0.8981289782327263,-0.6414682552926055,-0.4378823345260245,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,-1
1115,1.1266893998058736,1,0,0,1,0,0,-0.2235370559357319,0.4812329213873661,3.655395596469929,1.6339703077595886,0.873868779472882,-0.6717205725596092,-0.979159651362482,0.7743398166524345,-0.649391855214677,-0.4511591001383312,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
1121,1.1266893998058736,1,0,0,1,0,0,0.6303408695970151,0.4812329213873661,6.935099992392469,3.404767268897567,1.1162792525400644,-0.6648184602911853,-0.9721605565600716,1.1945652375267513,-0.6531253008129989,-0.4618654007921176,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,-1,1,-1
1125,1.1266893998058736,1,0,0,1,0,0,0.1963588100004474,0.4812329213873661,2.8603157429129493,4.796107738363122,1.063581323612416,-0.6579163480227616,-0.9651614617576614,1.199317892179651,-0.656415513326923,-0.470733561421143,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,-1,1,-1
1130,1.1266893998058736,1,0,0,1,0,0,-0.1708675653641216,0.4812329213873661,-0.4193886530095908,4.8382695707711685,0.9898042231137084,-0.6510142357543377,-0.9581623669552513,1.0993007244607618,-0.6623135318930038,-0.4768199854461125,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,-1,1,-1
1134,1.1266893998058736,1,0,0,1,0,0,-0.2167395918751677,0.4812329213873661,-0.4193886530095908,4.8382695707711685,1.0530417378268864,-0.644112123485914,-0.9511632721528408,1.0569721011986313,-0.6679244037996477,-0.4811942330492391,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,-1,1,-1
1143,1.1266893998058736,1,0,0,1,0,0,-0.2447392039061987,0.4812329213873661,1.6676959625774803,4.543136743914839,1.000343808899238,-0.6372100112174901,-0.9441641773504306,1.0874166235680098,-0.6716603905188496,-0.4866262519332798,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,-1
1149,1.1266893998058736,1,0,0,1,0,0,-0.1295973586782665,0.4812329213873661,1.5683109808828577,3.320443604081473,0.6946958211188776,-0.6303078989490662,-0.9371650825480204,1.1310034976539316,-0.6796199511515559,-0.4911780597689812,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
1154,1.1266893998058736,1,0,0,1,0,0,-0.2247041104258463,0.4812329213873661,-0.5187736347042132,3.320443604081473,0.5998395490491107,-0.6234057866806425,-0.93016598774561,1.1225937626488531,-0.6871913363189306,-0.4947134382242135,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
1158,1.1266893998058736,1,0,0,1,0,0,-0.2477800858852619,0.4812329213873661,-0.5187736347042132,1.5496466429434943,0.7263145784754668,-0.6165036744122186,-0.9231668929431998,1.102407777158109,-0.6934032988191826,-0.4966517031641144,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
1162,1.1266893998058736,1,0,0,1,0,0,-0.2717983368425178,0.4812329213873661,-0.5187736347042132,0.1583061734779398,0.9687250515426492,-0.6096015621437948,-0.9161677981407896,1.0855122359856268,-0.6981893074874547,-0.497925954201069,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
1164,1.1266893998058736,1,0,0,1,0,0,-0.3007269552843578,0.4812329213873661,-0.3200036713149684,0.1161443410698927,1.1478980098966536,-0.602699449875371,-0.9091687033383792,1.062035800288303,-0.7010464514005008,-0.4990111790877473,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
1168,1.1266893998058736,1,0,0,1,0,0,-0.3127230573055113,0.4812329213873661,-0.3200036713149684,0.2004680058859869,0.9476458799715896,-0.5957973376069472,-0.902169608535969,1.0418498089092418,-0.7031848431228298,-0.499331942172742,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
1172,1.1266893998058736,1,0,0,1,0,0,-0.3404611880008769,0.4812329213873661,-0.5187736347042132,0.1583061734779398,0.873868779472882,-0.5888952253385235,-0.8951705137335587,1.0216638234184974,-0.6906138411259394,-0.5018632857430486,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,-1,-1,1,-1
1280,1.1266893998058736,1,0,0,11,0,0,-0.3323544645775274,0.4812329213873661,-0.5187736347042132,-0.178988485786437,0.5260624485504027,-0.5474825517279805,-0.853175944919097,0.6450582453148198,-0.600744945103122,-0.4868194364973704,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
1331,1.1266893998058736,1,0,0,11,0,0,-0.2622229075406686,0.4812329213873661,-0.5187736347042132,-0.178988485786437,0.5576812059069918,-0.5405804394595567,-0.8461768501166868,0.5460933786578619,-0.5838416400205295,-0.4820988697321186,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
1340,1.1266893998058736,1,0,0,11,0,0,-0.2626937403943524,0.4812329213873661,-0.5187736347042132,-0.7692541394990965,0.6419978921912293,-0.533678327191133,-0.8391777553142765,0.4773639049174504,-0.5678167157221141,-0.4770428441281982,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,-1
1346,1.1266893998058736,1,0,0,11,0,0,-0.2470619022770038,0.4812329213873661,-0.5187736347042132,-0.7692541394990965,0.9898042231137084,-0.5267762149227091,-0.8321786605118662,0.3836352885801946,-0.551032304295239,-0.4705305662302865,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,-1
1350,1.1266893998058736,1,0,0,11,0,0,-0.2784994066801139,0.4812329213873661,-0.5187736347042132,-0.7692541394990965,1.4430064118914845,-0.5198741026542852,-0.8251795657094559,0.3300011445274015,-0.5328418059814454,-0.4615900572754827,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,-1
1354,1.1266893998058736,1,0,0,11,0,0,-0.3042992227885412,0.4812329213873661,-0.4193886530095908,-0.8114159719071435,1.5273230981757215,-0.5129719903858615,-0.8181804709070457,0.2445553346423118,-0.5150539598216329,-0.4517317096832627,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,-1
1358,1.1266893998058736,1,0,0,11,0,0,-0.312545924197728,0.4812329213873661,0.0775362554635212,-0.7692541394990965,1.1795167672532427,-0.5060698781174376,-0.8111813761046354,0.2303130571590699,-0.497398097940253,-0.4453802372438198,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,-1
1363,1.1266893998058736,1,0,0,11,0,0,-0.2868633436782398,0.4812329213873661,0.3756912005473886,-0.558444977458861,0.9792646373281788,-0.4991677658490138,-0.8041822813022251,0.2419026421197834,-0.4794152015019869,-0.4395909985012475,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,-1
1225,1.1266893998058736,1,0,0,11,0,0,-0.3005361372818179,0.4812329213873661,1.0713860724097457,-0.3897976478266725,0.7263145784754668,-0.49226565358059,-0.7971831864998149,0.5331729399295165,-0.458190065831864,-0.4384519968456312,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
1230,1.1266893998058736,1,0,0,11,0,0,-0.2270231517039851,0.4812329213873661,0.6738461456312559,0.1161443410698927,0.4628249338372249,-0.4853635413121662,-0.7901840916974046,0.8594763014892035,-0.4404629755621818,-0.4355127653649783,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
1237,1.1266893998058736,1,0,0,11,0,0,-0.2824774059363192,0.4812329213873661,-0.5187736347042132,0.1161443410698927,0.4839041054082842,-0.4784614290437424,-0.7831849968949943,0.6535318626668337,-0.4265442554549492,-0.4310855080789569,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
1243,1.1266893998058736,1,0,0,11,0,0,-0.1969923601202056,0.4812329213873661,-0.5187736347042132,0.1161443410698927,0.7684729216175853,-0.4715593167753186,-0.776185902092584,0.5347634566831535,-0.4136861838022848,-0.4248793782582656,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
1248,1.1266893998058736,1,0,0,11,0,0,-0.2422228487840576,0.4812329213873661,-0.5187736347042132,0.1161443410698927,0.6630770637622886,-0.4646572045068948,-0.7691868072901737,0.5661809821546342,-0.4028314394469956,-0.4186763975276473,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
1253,1.1266893998058736,1,0,0,11,0,0,-0.2733385589462531,0.4812329213873661,-0.5187736347042132,0.0739825086618456,0.4522853480516951,-0.4577550922384709,-0.7621877124877635,0.4696047817915891,-0.393523929692958,-0.4124263015647836,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
1258,1.1266893998058736,1,0,0,11,0,0,-0.2827469639060681,0.4812329213873661,-0.5187736347042132,-0.1368266533783899,0.6419978921912293,-0.4508529799700471,-0.7551886176853532,0.4460416406321372,-0.3850029353531036,-0.4051006298502088,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
1266,1.1266893998058736,1,0,0,11,0,0,-0.244177302349393,0.4812329213873661,0.6738461456312559,-0.3054739830105783,0.9265667084005303,-0.4439508677016233,-0.7481895228829429,0.7299611995147118,-0.364488697500069,-0.4035228146048117,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
1270,1.1266893998058736,1,0,0,11,0,0,-0.2632635525149435,0.4812329213873661,0.6738461456312559,-0.3054739830105783,0.747393750046526,-0.4370487554331995,-0.7411904280805327,0.797892517826531,-0.3485932163592063,-0.4000703621881672,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
1275,1.1266893998058736,1,0,0,11,0,0,-0.1703257077900865,0.4812329213873661,-0.5187736347042132,-0.3054739830105783,0.7052354069044074,-0.4301466431647757,-0.7341913332781224,0.7092154294285081,-0.3363844395932066,-0.3940533392636515,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
1285,1.1266893998058736,1,0,0,11,0,0,-0.2459681951039329,0.4812329213873661,-0.5187736347042132,-0.3054739830105783,0.9476458799715896,-0.4232445308963519,-0.7271922384757121,0.6274400487093588,-0.3262769387839555,-0.3864341562050978,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
1289,1.1266893998058736,1,0,0,11,0,0,-0.2471688782676355,0.4812329213873661,-0.5187736347042132,-0.3054739830105783,0.7368541642609961,-0.4163424186279281,-0.7201931436733019,0.5813983059858429,-0.3179954258361229,-0.3784831882462941,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
1294,1.1266893998058736,1,0,0,11,0,0,-0.267097675135848,0.4812329213873661,-0.5187736347042132,-0.3054739830105783,0.8949479510439412,-0.4094403063595043,-0.7131940488708916,0.5482380684412266,-0.3110183549400098,-0.3691664841466215,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
1298,1.1266893998058736,1,0,0,11,0,0,-0.2314877393208559,0.4812329213873661,-0.5187736347042132,-0.3054739830105783,0.6946958211188776,-0.4025381940910804,-0.7061949540684813,0.526614556439087,-0.3052376129527228,-0.3615602204319569,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
1301,1.1266893998058736,1,0,0,11,0,0,-0.2503792134985039,0.4812329213873661,-0.5187736347042132,-0.3054739830105783,0.420666590695106,-0.3956360818226566,-0.699195859266071,0.4603388148911633,-0.3002724167605812,-0.3538916612559774,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
1305,1.1266893998058736,1,0,0,11,0,0,-0.2129640987052526,0.4812329213873661,-0.5187736347042132,-0.8114159719071435,0.5049832769793434,-0.3887339695542328,-0.6921967644636607,0.4328656195211993,-0.2958102084953483,-0.3460234982169123,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,-1
1310,1.1266893998058736,1,0,0,11,0,0,-0.2734028971778443,0.4812329213873661,-0.1212337079257235,-0.8114159719071435,0.4733645196227544,-0.381831857285809,-0.6851976696612505,0.4797278873881209,-0.2898160123541436,-0.3399702607565577,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,-1
1316,1.1266893998058736,1,0,0,11,0,0,-0.2336543936860057,0.4812329213873661,-0.1212337079257235,-0.6427686422749551,0.2098748749845128,-0.3749297450173852,-0.6781985748588402,0.459067215253609,-0.2855989067483336,-0.3335461170077391,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
1321,1.1266893998058736,1,0,0,11,0,0,-0.2556687892019165,0.4812329213873661,0.3756912005473886,-0.6427686422749551,0.0201623308449786,-0.3680276327489614,-0.6711994800564299,0.4055428647523843,-0.2808157472155937,-0.3282168472805659,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
161,1.1266893998058736,1,0,0,10,0,0,-0.1172704601420858,0.4812329213873661,-0.1212337079257235,1.085866486454976,0.2731123896976908,-0.3335170714068423,-0.6362040060443785,1.1749115794110994,-0.207202324458302,-0.3270813176986197,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
168,1.1266893998058736,1,0,0,10,0,0,-0.2277844129644685,0.4812329213873661,-0.5187736347042132,0.9172191568227877,0.4312061764806358,-0.3266149591384185,-0.6292049112419683,1.1649874459212417,-0.1989509199427139,-0.3225153793305396,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
172,1.1266893998058736,1,0,0,10,0,0,-0.2622229075406686,0.4812329213873661,0.3756912005473886,0.9172191568227877,0.7052354069044074,-0.3197128468699947,-0.622205816439558,1.0222922422324,-0.1832602685455096,-0.3205831703330866,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
175,1.1266893998058736,1,0,0,10,0,0,-0.1702210494807471,0.4812329213873661,0.6738461456312559,1.2123519836791177,0.6630770637622886,-0.3128107346015709,-0.6152067216371477,1.2481744151171048,-0.1693811283210742,-0.3186162405989319,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
178,1.1266893998058736,1,0,0,10,0,0,0.0480740207895441,0.4812329213873661,-0.2206186896203459,0.2004680058859869,0.62091872062017,-0.3059086223331471,-0.6082076268347375,1.2849176579909072,-0.1592333545960587,-0.314623880726575,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
185,1.1266893998058736,1,0,0,10,0,0,-0.1157943114001049,0.4812329213873661,-0.5187736347042132,0.0739825086618456,-0.2538668995787927,-0.2990065100647232,-0.6012085320323272,1.1511840305634922,-0.1535166796564123,-0.3113625538535889,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
190,1.1266893998058736,1,0,0,10,0,0,-0.1512809164600106,0.4812329213873661,-0.5187736347042132,-0.1368266533783899,-0.3276440000775004,-0.2921043977962994,-0.5942094372299169,1.0311440308305753,-0.1490014158673521,-0.3070202816265876,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
91,1.1266893998058736,1,0,0,10,0,0,-0.2316202012388631,0.4812329213873661,-0.5187736347042132,-0.3054739830105783,-0.211708556436674,-0.2852022855278756,-0.5872103424275067,0.9664686807432488,-0.1463424793829437,-0.3020581635035606,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
93,1.1266893998058736,1,0,0,10,0,0,-0.2247294379369037,0.4812329213873661,-0.5187736347042132,-0.3054739830105783,0.2520332181266315,-0.2783001732594518,-0.5802112476250963,0.937350360371378,-0.1450092379612511,-0.2951307305643649,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
95,1.1266893998058736,1,0,0,10,0,0,-0.2732994651554602,0.4812329213873661,1.2701560357989905,-0.3054739830105783,0.3258103186253391,-0.271398060991028,-0.5732121528226861,0.9169862415264532,-0.1313413187845056,-0.2949709344296376,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,0,1,1,1,1
