Date,Year,Experiment,DataUse,Replication,Month,Vegetation,VegType,N2O,N_rate,PP2,PP7,AirT,DAF_TD,DAF_SD,WFPS25cm,NH4,NO3,Clay,Sand,SOM,outlier_naive_bayes
,2010.0,,,,,,,,213.0,0.25,20.57,11.76,93.0,93.0,0.675151613,15.8675,24.7775,280.0,,,
,2010.0,,,,,,,,157.0,0.25,20.57,11.76,93.0,93.0,0.740974194,,,230.0,,,
,2010.0,,,,,,,,213.0,0.25,20.57,11.76,93.0,93.0,0.690196774,11.2475,33.825,260.0,,,
,2010.0,,,,,,,,213.0,0.25,20.57,11.76,93.0,93.0,0.716525806,9.735,,270.0,,,
,2010.0,,,,,,,,134.0,0.25,20.57,11.76,93.0,93.0,0.784229032,12.375,39.6275,265.0,125.0,,
,2010.0,,,,,,,,213.0,2.03,8.63,20.75,106.0,106.0,0.630016129,13.75,22.9625,280.0,,,
,2010.0,,,,,,,,157.0,2.03,8.63,20.75,106.0,106.0,0.772945161,7.5075,,230.0,,,
,2010.0,,,,,,,,213.0,2.03,8.63,20.75,106.0,106.0,0.675151613,9.1025,32.175,260.0,,,
,2010.0,,,,,,,,213.0,2.03,8.63,20.75,106.0,106.0,0.767303226,8.8,,270.0,,,
,2010.0,,,,,,,,134.0,2.03,8.63,20.75,106.0,106.0,0.853812903,7.1225,,265.0,125.0,,
,2010.0,,,,,,,,213.0,0.0,0.25,5.72,119.0,119.0,0.543506452,8.69,16.0325,280.0,,,
,2010.0,,,,,,,,157.0,0.0,0.25,5.72,119.0,119.0,0.711824194,4.015,35.4475,230.0,,,
,2010.0,,,,,,,,213.0,0.0,0.25,5.72,119.0,119.0,0.661987097,3.905,24.3925,260.0,,,
,2010.0,,,,,,,,213.0,0.0,0.25,5.72,119.0,119.0,0.846290323,4.1525,43.5875,270.0,,,
,2010.0,,,,,,,,134.0,0.0,0.25,5.72,119.0,119.0,0.795512903,7.3425,44.1375,265.0,125.0,,
,2010.0,,,,,,,,213.0,0.0,0.0,9.25,135.0,135.0,0.566074194,11.55,0.495,280.0,,,
,2010.0,,,,,,,,157.0,0.0,0.0,9.25,135.0,135.0,0.633777419,7.7,11.9625,230.0,,,
,2010.0,,,,,,,,213.0,0.0,0.0,9.25,135.0,135.0,0.630016129,7.1225,24.997062683005417,260.0,,,
,2010.0,,,,,,,,213.0,0.0,0.0,9.25,135.0,135.0,0.697719355,6.215,2.4475,270.0,,,
,2010.0,,,,,,,,134.0,0.0,0.0,9.25,135.0,135.0,0.740974194,3.1075,1.4025,265.0,125.0,,
,2010.0,,,,,,,,213.0,0.0,23.11,1.3,147.0,147.0,0.620612903,9.185,40.3425,280.0,,,
,2010.0,,,,,,,,157.0,0.0,23.11,1.3,147.0,147.0,0.6413,8.085,,230.0,,,
,2010.0,,,,,,,,213.0,0.0,23.11,1.3,147.0,147.0,0.436309677,7.3425,28.875,260.0,,,
,2010.0,,,,,,,,213.0,0.0,23.11,1.3,147.0,147.0,0.620612903,9.79,,270.0,,,
,2010.0,,,,,,,,134.0,0.0,23.11,1.3,147.0,147.0,0.622493548,7.8925,24.997062683005417,265.0,125.0,,
,2010.0,,,,,,,,213.0,7.87,11.93,2.12,161.0,161.0,0.658225806,11.578022,9.409065,280.0,,,
,2010.0,,,,,,,,157.0,7.87,11.93,2.12,161.0,161.0,0.846290323,12.913992,10.416195,230.0,,,
,2010.0,,,,,,,,213.0,7.87,11.93,2.12,161.0,161.0,0.628135484,11.028989,8.856484,260.0,,,
,2010.0,,,,,,,,213.0,7.87,11.93,2.12,161.0,161.0,0.752258065,9.976917,7.811935,270.0,,,
,2010.0,,,,,,,,134.0,7.87,11.93,2.12,161.0,161.0,0.81996129,13.600809,11.191886,265.0,125.0,,
,2010.0,,,,,,,,213.0,0.0,12.44,3.46,175.0,175.0,0.479564516,12.153196,11.035214,280.0,,,
,2010.0,,,,,,,,157.0,0.0,12.44,3.46,175.0,175.0,0.584880645,14.051273,12.426412,230.0,,,
,2010.0,,,,,,,,213.0,0.0,12.44,3.46,175.0,175.0,0.567954839,11.830955,10.451984,260.0,,,
,2010.0,,,,,,,,213.0,0.0,12.44,3.46,175.0,175.0,0.588641935,10.667613,9.176856,270.0,,,
,2010.0,,,,,,,,134.0,0.0,12.44,3.46,175.0,175.0,0.622493548,14.331397,13.063976,265.0,125.0,,
,2011.0,,,,,,,,135.0,0.0,35.31,-3.18,294.0,294.0,0.669509677,,3.6575,280.0,,,
,2011.0,,,,,,,,90.0,0.0,35.31,-3.18,294.0,294.0,0.611209677,,5.6375,230.0,,,
,2011.0,,,,,,,,135.0,0.0,35.31,-3.18,294.0,294.0,0.573596774,,5.6925,260.0,,,
,2011.0,,,,,,,,,0.0,35.31,-3.18,294.0,294.0,0.599925806,,4.015,270.0,,,
,2011.0,,,,,,,,,0.0,35.31,-3.18,294.0,294.0,0.725929032,,3.8775,265.0,125.0,,
,2011.0,,,,,,,,135.0,5.59,9.91,10.47,308.0,308.0,0.707122581,14.685,5.115,280.0,,,
,2011.0,,,,,,,,90.0,5.59,9.91,10.47,308.0,308.0,0.654464516,,5.83,230.0,,,
,2011.0,,,,,,,,135.0,5.59,9.91,10.47,308.0,308.0,0.673270968,,7.535,260.0,,,
,2011.0,,,,,,,,,5.59,9.91,10.47,308.0,308.0,0.626254839,,3.7125,270.0,,,
,2011.0,,,,,,,,,5.59,9.91,10.47,308.0,308.0,0.692077419,16.6375,4.455,265.0,125.0,,
,2011.0,,,,,,,,135.0,0.0,33.27,9.9,322.0,322.0,0.633777419,3.8775,4.675,280.0,,,
,2011.0,,,,,,,,90.0,0.0,33.27,9.9,322.0,322.0,0.654464516,13.5575,3.8225,230.0,,,
,2011.0,,,,,,,,135.0,0.0,33.27,9.9,322.0,322.0,0.69583871,16.06,4.015,260.0,,,
,2011.0,,,,,,,,,0.0,33.27,9.9,322.0,322.0,0.769183871,,5.39,270.0,,,
,2011.0,,,,,,,,,0.0,33.27,9.9,322.0,322.0,0.912112903,16.7475,3.6575,265.0,125.0,,
,2011.0,,,,,,,,135.0,0.0,0.51,12.81,336.0,336.0,0.651362961,3.08,10.45,280.0,,,
,2011.0,,,,,,,,90.0,0.0,0.51,12.81,336.0,336.0,0.615325859,,51.04,230.0,,,
,2011.0,,,,,,,,135.0,0.0,0.51,12.81,336.0,336.0,0.618114984,7.92,27.4725,260.0,,,
,2011.0,,,,,,,,,0.0,0.51,12.81,336.0,336.0,0.627848766,4.0975,24.805,270.0,,,
,2011.0,,,,,,,,,0.0,0.51,12.81,336.0,336.0,0.624571875,16.225,15.895,265.0,125.0,,
,2011.0,,,,,,,,135.0,0.51,2.29,17.87,350.0,350.0,0.75413871,3.9325,8.635,280.0,,,
,2011.0,,,,,,,,90.0,0.51,2.29,17.87,350.0,350.0,0.456996774,6.7925,42.5975,230.0,,,
,2011.0,,,,,,,,135.0,0.51,2.29,17.87,350.0,350.0,0.598045161,4.7575,16.5,260.0,,,
,2011.0,,,,,,,,,0.51,2.29,17.87,350.0,350.0,0.724048387,17.3525,42.7075,270.0,,,
,2011.0,,,,,,,,,0.51,2.29,17.87,350.0,350.0,0.680793548,5.4725,18.645,265.0,125.0,,
,2011.0,,,,,,,,135.0,0.0,0.51,24.08,364.0,364.0,0.857574194,4.0425,27.01875,280.0,,,
,2011.0,,,,,,,,90.0,0.0,0.51,24.08,364.0,364.0,0.716525806,5.115,49.98125,230.0,,,
,2011.0,,,,,,,,135.0,0.0,0.51,24.08,364.0,364.0,0.76166129,3.67125,43.8075,260.0,,,
,2011.0,,,,,,,,,0.0,0.51,24.08,364.0,364.0,0.731570968,10.1475,,270.0,,,
,2011.0,,,,,,,,,0.0,0.51,24.08,364.0,364.0,0.810558065,4.2625,32.5325,265.0,125.0,,
,2011.0,,,,,,,,135.0,,52.33,19.25,378.0,378.0,0.904590323,4.1525,45.4025,280.0,,,
,2011.0,,,,,,,,90.0,,52.33,19.25,378.0,378.0,0.6996,3.4375,,230.0,,,
,2011.0,,,,,,,,135.0,,52.33,19.25,378.0,378.0,0.861335484,2.585,,260.0,,,
,2011.0,,,,,,,,,,52.33,19.25,378.0,378.0,0.857574194,2.9425,,270.0,,,
,2011.0,,,,,,,,,,52.33,19.25,378.0,378.0,0.831245161,3.0525,46.42,265.0,125.0,,
,2011.0,,,,,,,,135.0,0.0,0.25,22.19,10.0,10.0,0.591776344,,40.315,280.0,,,
,2011.0,,,,,,,,90.0,0.0,0.25,22.19,10.0,10.0,0.591776344,,,230.0,,,
,2011.0,,,,,,,,135.0,0.0,0.25,22.19,10.0,10.0,0.545387097,7.975,29.1775,260.0,,,
,2011.0,,,,,,,,,0.0,0.25,22.19,10.0,10.0,0.581119355,3.6025,11.495,270.0,,,
,2011.0,,,,,,,,,0.0,0.25,22.19,10.0,10.0,0.648822581,4.8125,16.94,265.0,125.0,,
,2011.0,,,,,,,,135.0,1.52,2.28,27.17,24.0,24.0,0.231319355,,22.165,280.0,,,
,2011.0,,,,,,,,90.0,1.52,2.28,27.17,24.0,24.0,0.590522581,2.3375,6.6825,230.0,,,
,2011.0,,,,,,,,135.0,1.52,2.28,27.17,24.0,24.0,0.626254839,,,260.0,,,
,2011.0,,,,,,,,,1.52,2.28,27.17,24.0,24.0,0.628135484,2.145,10.945,270.0,,,
,2011.0,,,,,,,,,1.52,2.28,27.17,24.0,24.0,0.423145161,2.695,5.995,265.0,125.0,,
,2011.0,,,,,,,,135.0,0.0,10.42,26.43,38.0,38.0,0.283977419,,,280.0,,,
,2011.0,,,,,,,,90.0,0.0,10.42,26.43,38.0,38.0,0.477683871,2.8325,10.9725,230.0,,,
,2011.0,,,,,,,,135.0,0.0,10.42,26.43,38.0,38.0,0.406689516,3.795,23.6775,260.0,,,
,2011.0,,,,,,,,,0.0,10.42,26.43,38.0,38.0,0.41186129,15.0975,,270.0,,,
,2011.0,,,,,,,,,0.0,10.42,26.43,38.0,38.0,0.453235484,,,265.0,125.0,,
,2011.0,,,,,,,,135.0,11.43,16.26,17.36,50.0,50.0,0.487087097,4.7575,5.9675,280.0,,,
,2011.0,,,,,,,,90.0,11.43,16.26,17.36,50.0,50.0,0.481445161,5.0875,16.28,230.0,,,
,2011.0,,,,,,,,135.0,11.43,16.26,17.36,50.0,50.0,0.347919355,,14.9325,260.0,,,
,2011.0,,,,,,,,,11.43,16.26,17.36,50.0,50.0,0.372367742,,,270.0,,,
,2011.0,,,,,,,,,11.43,16.26,17.36,50.0,50.0,0.383651613,2.2,4.785,265.0,125.0,,
,2011.0,,,,,,,,135.0,0.0,9.65,16.72,65.0,65.0,0.347919355,,,280.0,,,
,2011.0,,,,,,,,90.0,0.0,9.65,16.72,65.0,65.0,0.293380645,,,230.0,,,
,2011.0,,,,,,,,135.0,0.0,9.65,16.72,65.0,65.0,0.323470968,,,260.0,,,
,2011.0,,,,,,,,,0.0,9.65,16.72,65.0,65.0,0.366725806,,,270.0,,,
,2011.0,,,,,,,,,0.0,9.65,16.72,65.0,65.0,0.334754839,18.9475,,265.0,125.0,,
,2011.0,,,,,,,,135.0,0.0,0.0,20.99,79.0,79.0,0.372837903,6.6,1.0725,280.0,,,
,2011.0,,,,,,,,90.0,0.0,0.0,20.99,79.0,79.0,0.413741935,,,230.0,,,
,2011.0,,,,,,,,135.0,0.0,0.0,20.99,79.0,79.0,0.379890323,18.315,,260.0,,,
,2011.0,,,,,,,,,0.0,0.0,20.99,79.0,79.0,0.270812903,3.0525,28.05,270.0,,,
,2011.0,,,,,,,,,0.0,0.0,20.99,79.0,79.0,0.426906452,3.85,23.595,265.0,125.0,,
,2011.0,,,,,,,,135.0,,35.05,12.48,93.0,93.0,0.740974194,3.74,3.905,280.0,,,
,2011.0,,,,,,,,90.0,,35.05,12.48,93.0,93.0,0.633777419,3.7675,9.5975,230.0,,,
,2011.0,,,,,,,,135.0,,35.05,12.48,93.0,93.0,0.677032258,3.245,6.49,260.0,,,
,2011.0,,,,,,,,,,35.05,12.48,93.0,93.0,0.671390323,4.9225,21.12,270.0,,,
,2011.0,,,,,,,,,,35.05,12.48,93.0,93.0,0.665748387,3.74,,265.0,125.0,,
,2011.0,,,,,,,,135.0,0.0,31.24,7.66,114.0,114.0,0.677032258,14.795,,280.0,,,
,2011.0,,,,,,,,90.0,0.0,31.24,7.66,114.0,114.0,0.628135484,,,230.0,,,
,2011.0,,,,,,,,135.0,0.0,31.24,7.66,114.0,114.0,0.669509677,2.42,18.4525,260.0,,,
,2011.0,,,,,,,,,0.0,31.24,7.66,114.0,114.0,0.692077419,2.1175,38.8025,270.0,,,
,2011.0,,,,,,,,,0.0,31.24,7.66,114.0,114.0,0.705241935,2.255,,265.0,125.0,,
,2011.0,,,,,,,,135.0,1.02,2.8,4.43,128.0,128.0,0.716525806,12.14125,44.6875,280.0,,,
,2011.0,,,,,,,,90.0,1.02,2.8,4.43,128.0,128.0,0.665748387,16.15625,,230.0,,,
,2011.0,,,,,,,,135.0,1.02,2.8,4.43,128.0,128.0,0.692077419,3.03875,12.08625,260.0,,,
,2011.0,,,,,,,,,1.02,2.8,4.43,128.0,128.0,0.673270968,3.1625,38.15625,270.0,,,
,2011.0,,,,,,,,,1.02,2.8,4.43,128.0,128.0,0.613090323,3.47875,31.46,265.0,125.0,,
,2011.0,,,,,,,,135.0,0.0,,5.07,142.0,142.0,0.720287097,9.4875,18.1225,280.0,,,
,2011.0,,,,,,,,90.0,0.0,,5.07,142.0,142.0,0.660106452,3.85,23.2375,230.0,,,
,2011.0,,,,,,,,135.0,0.0,,5.07,142.0,142.0,0.716525806,3.6575,5.72,260.0,,,
,2011.0,,,,,,,,,0.0,,5.07,142.0,142.0,0.6413,4.2075,37.51,270.0,,,
,2011.0,,,,,,,,,0.0,,5.07,142.0,142.0,0.673270968,4.7025,5.005,265.0,125.0,,
,2011.0,,,,,,,,135.0,7.87,7.87,-2.31,156.0,156.0,0.667629032,6.5725,13.7775,280.0,,,
,2011.0,,,,,,,,90.0,7.87,7.87,-2.31,156.0,156.0,0.684554839,4.2075,19.5525,230.0,,,
,2011.0,,,,,,,,135.0,7.87,7.87,-2.31,156.0,156.0,0.680793548,4.3175,9.8725,260.0,,,
,2011.0,,,,,,,,,7.87,7.87,-2.31,156.0,156.0,0.624374194,3.63,35.7775,270.0,,,
,2011.0,,,,,,,,,7.87,7.87,-2.31,156.0,156.0,0.594283871,5.005,19.9375,265.0,125.0,,
,2011.0,,,,,,,,135.0,0.0,0.0,1.48,170.0,170.0,0.41186129,17.545,49.555,280.0,,,
,2011.0,,,,,,,,90.0,0.0,0.0,1.48,170.0,170.0,0.472041935,5.8025,31.4325,230.0,,,
,2011.0,,,,,,,,135.0,0.0,0.0,1.48,170.0,170.0,0.359203226,5.6375,23.1275,260.0,,,
,2011.0,,,,,,,,,0.0,0.0,1.48,170.0,170.0,0.41186129,3.4375,25.08,270.0,,,
,2011.0,,,,,,,,,0.0,0.0,1.48,170.0,170.0,0.357322581,4.235,16.555,265.0,125.0,,
,2012.0,,,,,,,,135.0,0.5,9.89,2.71,275.0,275.0,0.555634903,13.548504,18.732608,280.0,,,
,2012.0,,,,,,,,135.0,0.5,9.89,2.71,275.0,275.0,0.512457427,15.52229,23.34539,230.0,,,
,2012.0,,,,,,,,135.0,0.5,9.89,2.71,275.0,275.0,0.520079597,12.721901,17.91803,260.0,,,
,2012.0,,,,,,,,,0.5,9.89,2.71,275.0,275.0,0.515923371,11.192266,15.490437,270.0,,,
,2012.0,,,,,,,,135.0,0.5,9.89,2.71,275.0,275.0,0.524605113,15.842563,21.158214,265.0,125.0,,
,2012.0,,,,,,,,135.0,0.0,0.0,6.13,289.0,289.0,0.508150323,13.751731,21.320629,280.0,,,
,2012.0,,,,,,,,135.0,0.0,0.0,6.13,289.0,289.0,0.465185702,16.100254,26.734433,230.0,,,
,2012.0,,,,,,,,135.0,0.0,0.0,6.13,289.0,289.0,0.472778806,12.941837,20.512388,260.0,,,
,2012.0,,,,,,,,,0.0,0.0,6.13,289.0,289.0,0.467890839,11.502501,17.485927,270.0,,,
,2012.0,,,,,,,,135.0,0.0,34.29,9.99,304.0,304.0,0.540939371,14.335763,22.214864,280.0,,,
,2012.0,,,,,,,,135.0,0.0,34.29,9.99,304.0,304.0,0.500858976,16.631212,28.873344,230.0,,,
,2012.0,,,,,,,,135.0,0.0,34.29,9.99,304.0,304.0,0.505344742,13.724811,21.34559,260.0,,,
,2012.0,,,,,,,,,0.0,34.29,9.99,304.0,304.0,0.50756775,12.13755,19.119879,270.0,,,
,2012.0,,,,,,,,135.0,0.0,34.29,9.99,304.0,304.0,0.510917008,17.484725,25.391316,265.0,125.0,,
,2012.0,,,,,,,,135.0,,39.36,12.51,4.0,318.0,0.589539089,19.970124,24.428827,280.0,,,
,2012.0,,,,,,,,135.0,,39.36,12.51,4.0,318.0,0.551956532,17.115213,31.470277,230.0,,,
,2012.0,,,,,,,,135.0,,39.36,12.51,4.0,318.0,0.553235798,14.697299,22.898111,260.0,,,
,2012.0,,,,,,,,,,39.36,12.51,4.0,318.0,0.560459613,12.382561,20.732422,270.0,,,
,2012.0,,,,,,,,135.0,,39.36,12.51,4.0,318.0,0.559715476,18.760946,27.568111,265.0,125.0,,
,2012.0,,,,,,,,135.0,0.0,1.01,14.65,17.0,331.0,0.489353274,18.797286,36.976907,280.0,,,
,2012.0,,,,,,,,135.0,0.0,1.01,14.65,17.0,331.0,0.446093306,16.179637,38.178157,230.0,,,
,2012.0,,,,,,,,135.0,0.0,1.01,14.65,17.0,331.0,0.453896274,14.106125,28.742277,260.0,,,
,2012.0,,,,,,,,,0.0,1.01,14.65,17.0,331.0,0.448782629,12.316032,24.797824,270.0,,,
,2012.0,,,,,,,,135.0,0.0,1.01,14.65,17.0,331.0,0.458267492,18.339272,34.859786,265.0,125.0,,
,2012.0,,,,,,,,135.0,6.35,20.57,13.18,28.0,342.0,0.570230419,14.899784,36.449382,280.0,,,
,2012.0,,,,,,,,135.0,6.35,20.57,13.18,28.0,342.0,0.518705016,13.951633,36.767015,230.0,,,
,2012.0,,,,,,,,135.0,6.35,20.57,13.18,28.0,342.0,0.529622161,12.068523,26.308402,260.0,,,
,2012.0,,,,,,,,,6.35,20.57,13.18,28.0,342.0,0.523766089,10.264751,21.602737,270.0,,,
,2012.0,,,,,,,,135.0,6.35,20.57,13.18,28.0,342.0,0.532497839,16.289673,34.216841,265.0,125.0,,
,2012.0,,,,,,,,135.0,0.0,10.92,19.46,31.0,345.0,0.536590806,13.733873,35.183065,280.0,,,
,2012.0,,,,,,,,135.0,0.0,10.92,19.46,31.0,345.0,0.488142395,13.032693,35.26896,230.0,,,
,2012.0,,,,,,,,135.0,0.0,10.92,19.46,31.0,345.0,0.497241298,11.094599,24.785972,260.0,,,
,2012.0,,,,,,,,,0.0,10.92,19.46,31.0,345.0,0.491407024,9.402378,19.703202,270.0,,,
,2012.0,,,,,,,,135.0,0.0,10.92,19.46,31.0,345.0,0.500935056,15.309443,33.086352,265.0,125.0,,
,2012.0,,,,,,,,135.0,1.53,3.82,27.24,45.0,11.0,0.437852234,,,280.0,,,
,2012.0,,,,,,,,135.0,1.53,3.82,27.24,45.0,11.0,0.366687339,,,230.0,,,
,2012.0,,,,,,,,135.0,1.53,3.82,27.24,45.0,11.0,0.376968056,,,260.0,,,
,2012.0,,,,,,,,,1.53,3.82,27.24,45.0,11.0,0.36923775,18.596608,30.970301,270.0,,,
,2012.0,,,,,,,,135.0,1.53,3.82,27.24,45.0,11.0,0.377748952,,,265.0,125.0,,
,2012.0,,,,,,,,135.0,0.0,0.0,27.22,59.0,25.0,0.345812177,7.313246,,280.0,,,
,2012.0,,,,,,,,135.0,0.0,0.0,27.22,59.0,25.0,0.292419379,11.997468,,230.0,,,
,2012.0,,,,,,,,135.0,0.0,0.0,27.22,59.0,25.0,0.303850282,9.280449,,260.0,,,
,2012.0,,,,,,,,,0.0,0.0,27.22,59.0,25.0,0.294955258,7.026814,31.78461,270.0,,,
,2012.0,,,,,,,,135.0,0.0,0.0,27.22,59.0,25.0,0.302345339,10.850365,,265.0,125.0,,
,2012.0,,,,,,,,135.0,0.0,0.0,28.13,73.0,39.0,0.333295629,6.384682,,280.0,,,
,2012.0,,,,,,,,135.0,0.0,0.0,28.13,73.0,39.0,0.284509984,7.677761,,230.0,,,
,2012.0,,,,,,,,135.0,0.0,0.0,28.13,73.0,39.0,0.295911823,6.90753,,260.0,,,
,2012.0,,,,,,,,,0.0,0.0,28.13,73.0,39.0,0.287150581,6.739317,47.133053,270.0,,,
,2012.0,,,,,,,,135.0,0.0,0.0,28.13,73.0,39.0,0.294213258,7.440323,,265.0,125.0,,
,2012.0,,,,,,,,135.0,,46.74,19.59,76.0,42.0,0.759286114,11.451364271912443,,280.0,,,
,2012.0,,,,,,,,135.0,,46.74,19.59,76.0,42.0,0.693017694,11.451364271912443,,230.0,,,
,2012.0,,,,,,,,135.0,,46.74,19.59,76.0,42.0,0.73870393,11.451364271912443,,260.0,,,
,2012.0,,,,,,,,,,46.74,19.59,76.0,42.0,0.71762094,11.451364271912443,50.799476,270.0,,,
,2012.0,,,,,,,,135.0,,46.74,19.59,76.0,42.0,0.68264682,11.451364271912443,,265.0,125.0,,
,2012.0,,,,,,,,135.0,0.0,50.3,23.18,88.0,54.0,0.674541579,11.451364271912443,,265.0,125.0,,
,2012.0,,,,,,,,135.0,0.0,50.3,23.18,88.0,54.0,0.599010417,11.451364271912443,,280.0,,,
,2012.0,,,,,,,,135.0,0.0,50.3,23.18,88.0,54.0,0.65530843,11.451364271912443,,230.0,,,
,2012.0,,,,,,,,135.0,0.0,50.3,23.18,88.0,54.0,0.579087491,11.451364271912443,,260.0,,,
,2012.0,,,,,,,,,0.0,50.3,23.18,88.0,54.0,0.607576314,11.451364271912443,,270.0,,,
,2012.0,,,,,,,,135.0,0.0,7.37,17.77,101.0,67.0,0.483976339,11.451364271912443,,265.0,125.0,,
,2012.0,,,,,,,,135.0,0.0,7.37,17.77,101.0,67.0,0.448038919,11.451364271912443,,280.0,,,
,2012.0,,,,,,,,135.0,0.0,7.37,17.77,101.0,67.0,0.459259532,11.451364271912443,,230.0,,,
,2012.0,,,,,,,,135.0,0.0,7.37,17.77,101.0,67.0,0.450361944,11.451364271912443,,260.0,,,
,2012.0,,,,,,,,,0.0,7.37,17.77,101.0,67.0,0.460002815,11.451364271912443,15.942898,270.0,,,
,2012.0,,,,,,,,135.0,12.19,12.19,20.96,115.0,81.0,0.471404226,11.451364271912443,12.731318,265.0,125.0,,
,2012.0,,,,,,,,135.0,12.19,12.19,20.96,115.0,81.0,0.426646581,11.451364271912443,10.185485,280.0,,,
,2012.0,,,,,,,,135.0,12.19,12.19,20.96,115.0,81.0,0.431452056,11.451364271912443,12.074798,230.0,,,
,2012.0,,,,,,,,135.0,12.19,12.19,20.96,115.0,81.0,0.415934597,11.451364271912443,8.854803,260.0,,,
,2012.0,,,,,,,,,12.19,12.19,20.96,115.0,81.0,0.435685645,11.451364271912443,3.350302,270.0,,,
,2012.0,,,,,,,,135.0,10.66,17.01,15.65,129.0,95.0,0.416679589,3.24859,3.568288,265.0,125.0,,
,2012.0,,,,,,,,135.0,10.66,17.01,15.65,129.0,95.0,0.375747347,2.718613,3.027386,280.0,,,
,2012.0,,,,,,,,135.0,10.66,17.01,15.65,129.0,95.0,0.385770758,2.795074,3.096372,230.0,,,
,2012.0,,,,,,,,135.0,10.66,17.01,15.65,129.0,95.0,0.372332694,2.591851,2.815241,260.0,,,
,2012.0,,,,,,,,,10.66,17.01,15.65,129.0,95.0,0.385089879,2.385747,2.050695,270.0,,,
,2012.0,,,,,,,,135.0,3.81,6.1,10.75,143.0,109.0,0.360048234,2.788043,1.633157,265.0,125.0,,
,2012.0,,,,,,,,135.0,3.81,6.1,10.75,143.0,109.0,0.31828979,2.634882,1.786387,280.0,,,
,2012.0,,,,,,,,135.0,3.81,6.1,10.75,143.0,109.0,0.329289855,2.388852,1.366212,230.0,,,
,2012.0,,,,,,,,135.0,3.81,6.1,10.75,143.0,109.0,0.319453653,2.267636,1.388915,260.0,,,
,2012.0,,,,,,,,,3.81,6.1,10.75,143.0,109.0,0.327487427,2.204753,1.269484,270.0,,,
,2012.0,,,,,,,,135.0,0.0,0.0,8.19,157.0,123.0,0.321826685,4.675859,2.873045,265.0,125.0,,
,2012.0,,,,,,,,135.0,0.0,0.0,8.19,157.0,123.0,0.275531185,4.479698,3.555036,280.0,,,
,2012.0,,,,,,,,135.0,0.0,0.0,8.19,157.0,123.0,0.287236492,4.083404,2.45111,230.0,,,
,2012.0,,,,,,,,135.0,0.0,0.0,8.19,157.0,123.0,0.2774815,3.837263,2.576016,260.0,,,
,2012.0,,,,,,,,,0.0,0.0,8.19,157.0,123.0,0.285123331,3.702281,2.452711,270.0,,,
,2012.0,,,,,,,,135.0,0.0,13.72,1.06,180.0,146.0,0.495777815,10.7444,5.897879,265.0,125.0,,
,2012.0,,,,,,,,135.0,0.0,13.72,1.06,180.0,146.0,0.527889403,8.783728,6.075456,280.0,,,
,2012.0,,,,,,,,135.0,0.0,13.72,1.06,180.0,146.0,0.483083032,9.138513,5.268536,230.0,,,
,2012.0,,,,,,,,135.0,0.0,13.72,1.06,180.0,146.0,0.4912305,8.664135,5.039825,260.0,,,
,2012.0,,,,,,,,,0.0,13.72,1.06,180.0,146.0,0.485533,7.901634,4.892044,270.0,,,
,2012.0,,,,,,,,135.0,,22.86,-2.82,193.0,159.0,0.62283121,12.702403,7.74014,265.0,125.0,,
,2012.0,,,,,,,,135.0,,22.86,-2.82,193.0,159.0,0.654105911,10.225509,7.610092,280.0,,,
,2012.0,,,,,,,,135.0,,22.86,-2.82,193.0,159.0,0.611363548,10.791757,6.943745,230.0,,,
,2012.0,,,,,,,,135.0,,22.86,-2.82,193.0,159.0,0.615078677,10.047122,6.523932,260.0,,,
,2012.0,,,,,,,,,,22.86,-2.82,193.0,159.0,0.623281282,9.02479,6.204734,270.0,,,
,2012.0,,,,,,,,135.0,0.0,2.02,-5.58,206.0,172.0,0.463443968,14.007575,9.924182,265.0,125.0,,
,2012.0,,,,,,,,135.0,0.0,2.02,-5.58,206.0,172.0,0.494722516,11.343071,9.443025,280.0,,,
,2012.0,,,,,,,,135.0,0.0,2.02,-5.58,206.0,172.0,0.451050516,11.994308,8.913342,230.0,,,
,2012.0,,,,,,,,135.0,0.0,2.02,-5.58,206.0,172.0,0.459077024,11.098276,8.296253,260.0,,,
,2012.0,,,,,,,,,0.0,2.02,-5.58,206.0,172.0,0.453609903,9.652217,7.638807,270.0,,,
,2012.0,,,,,,,,135.0,3.05,4.32,-2.65,220.0,186.0,0.551009371,15.19155,12.481135,265.0,125.0,,
,2012.0,,,,,,,,135.0,3.05,4.32,-2.65,220.0,186.0,0.580658169,12.067928,11.601072,280.0,,,
,2012.0,,,,,,,,135.0,3.05,4.32,-2.65,220.0,186.0,0.538058992,12.586368,11.133858,230.0,,,
,2012.0,,,,,,,,135.0,3.05,4.32,-2.65,220.0,186.0,0.546029081,11.590942,10.301166,260.0,,,
,2012.0,,,,,,,,,3.05,4.32,-2.65,220.0,186.0,0.539355782,9.999094,9.219343,270.0,,,
,2013.0,,,,,,,,202.0,0.0,0.0,-2.38,332.0,298.0,0.649750508,14.637283,18.898741,280.0,,,
,2013.0,,,,,,,,202.0,0.0,0.0,-2.38,332.0,298.0,0.620619315,15.506703,19.071261,230.0,,,
,2013.0,,,,,,,,202.0,0.0,0.0,-2.38,332.0,298.0,0.614225548,14.074153,17.641736,260.0,,,
,2013.0,,,,,,,,202.0,0.0,0.0,-2.38,332.0,298.0,0.639607419,11.21866,14.59816,270.0,,,
