Date,Year,Experiment,DataUse,Replication,Month,Vegetation,VegType,N2O,N_rate,PP2,PP7,AirT,DAF_TD,DAF_SD,WFPS25cm,NH4,NO3,Clay,Sand,SOM,Outlier,IF_Outlier,DBSCAN_Outlier,OCSVM_Outlier,Voting_Outlier,Hard_Voting_Outlier,Soft_Vote_Outlier
7/31/16,1.1266893998058736,BCSE_KBS,Building,R1,July,Corn,Annual,0.1878936497149012,0.4812329213873661,-0.5187736347042132,1.5074848105354473,0.9160271226150009,-0.7752522565859663,-1.0841460733986361,0.0063485558990276515,-0.5183712006212804,-0.15034772126795462,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/4/16,1.1266893998058736,BCSE_KBS,Building,R1,August,Corn,Annual,-0.16972601260088258,0.4812329213873661,-0.5187736347042132,0.3269535031101282,1.2954522108940687,-0.7476438075122711,-1.056149694188995,-0.38493572993862374,-0.6201465570290436,-0.3096690701074353,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/5/16,1.1266893998058736,BCSE_KBS,Building,R1,August,Corn,Annual,-0.09554278696185882,0.4812329213873661,-0.5187736347042132,0.11614434106989271,1.3059917966795986,-0.7407416952438473,-1.0491505993865846,-0.39484305228455086,-0.6380904896138169,-0.33470825236350676,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/6/16,1.1266893998058736,BCSE_KBS,Building,R1,August,Corn,Annual,-0.09471236641041185,0.4812329213873661,-0.5187736347042132,-0.010341156154248599,1.000343808899238,-0.7338395829754235,-1.0421515045841745,-0.13005961559386678,-0.6489107363280688,-0.3543858261597327,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/7/16,1.1266893998058736,BCSE_KBS,Building,R1,August,Corn,Annual,-0.12135719587452168,0.4812329213873661,-0.5187736347042132,-0.8114159719071435,0.8844083652584118,-0.7269374707069997,-1.0351524097817641,0.04241723910994717,-0.6491965739252343,-0.3682089588996964,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/8/16,1.1266893998058736,BCSE_KBS,Building,R1,August,Corn,Annual,-0.20391555856642746,0.4812329213873661,-0.5187736347042132,-0.8114159719071435,0.9160271226150009,-0.7200353584385758,-1.0281533149793538,-0.01980466731240574,-0.649041950569871,-0.37916702526752016,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/9/16,1.1266893998058736,BCSE_KBS,Building,R1,August,Corn,Annual,-0.1462081598555372,0.4812329213873661,-0.5187736347042132,-0.8114159719071435,0.9898042231137085,-0.7131332461701521,-1.0211542201769437,-0.10670042805694402,-0.6492170568996001,-0.38814726120478277,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/10/16,1.1266893998058736,BCSE_KBS,Building,R1,August,Corn,Annual,-0.31431379490422295,0.4812329213873661,-0.5187736347042132,-0.8114159719071435,1.2849126251085394,-0.7062311339017282,-1.0141551253745333,-0.17512522851915915,-0.646342048136731,-0.3939017792106533,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/11/16,1.1266893998058736,BCSE_KBS,Building,R1,August,Corn,Annual,-0.23593499758990383,0.4812329213873661,-0.5187736347042132,-0.8114159719071435,1.506243926604662,-0.6993290216333045,-1.007156030572123,-0.233534673690546,-0.6441204154546671,-0.3980494941932758,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/12/16,1.1266893998058736,BCSE_KBS,Building,R1,August,Corn,Annual,-0.22214488771460758,0.4812329213873661,0.27630621885276613,-0.8114159719071435,1.4957043408191328,-0.6924269093648806,-1.0001569357697129,-0.3579802412536023,-0.6311842620876907,-0.40571999127083863,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/13/16,1.1266893998058736,BCSE_KBS,Building,R1,August,Corn,Annual,0.07995926454944412,0.4812329213873661,5.245555303583887,-0.47412131264276675,1.2216751103953611,-0.6855247970964568,-0.9931578409673025,0.35539766017088226,-0.6333710121104024,-0.4240306581106559,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/14/16,1.1266893998058736,BCSE_KBS,Building,R1,August,Corn,Annual,-0.059552014842247536,0.4812329213873661,4.450475450026908,1.6339703077595886,1.1373584241111236,-0.678622684828033,-0.9861587461648922,0.8981289782327263,-0.6414682552926055,-0.4378823345260245,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/15/16,1.1266893998058736,BCSE_KBS,Building,R1,August,Corn,Annual,-0.22353705593573198,0.4812329213873661,3.655395596469929,1.6339703077595886,0.873868779472882,-0.6717205725596092,-0.979159651362482,0.7743398166524345,-0.649391855214677,-0.45115910013833127,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/16/16,1.1266893998058736,BCSE_KBS,Building,R1,August,Corn,Annual,0.6303408695970151,0.4812329213873661,6.935099992392469,3.404767268897567,1.1162792525400644,-0.6648184602911853,-0.9721605565600717,1.1945652375267513,-0.6531253008129989,-0.4618654007921176,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/17/16,1.1266893998058736,BCSE_KBS,Building,R1,August,Corn,Annual,0.19635881000044744,0.4812329213873661,2.8603157429129493,4.796107738363122,1.063581323612416,-0.6579163480227616,-0.9651614617576614,1.199317892179651,-0.656415513326923,-0.470733561421143,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/18/16,1.1266893998058736,BCSE_KBS,Building,R1,August,Corn,Annual,-0.17086756536412168,0.4812329213873661,-0.41938865300959083,4.8382695707711685,0.9898042231137085,-0.6510142357543377,-0.9581623669552511,1.0993007244607618,-0.6623135318930038,-0.4768199854461125,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/19/16,1.1266893998058736,BCSE_KBS,Building,R1,August,Corn,Annual,-0.21673959187516773,0.4812329213873661,-0.41938865300959083,4.8382695707711685,1.0530417378268864,-0.644112123485914,-0.9511632721528409,1.0569721011986313,-0.6679244037996477,-0.4811942330492391,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/20/16,1.1266893998058736,BCSE_KBS,Building,R1,August,Corn,Annual,-0.24473920390619872,0.4812329213873661,1.6676959625774803,4.543136743914839,1.000343808899238,-0.6372100112174901,-0.9441641773504306,1.0874166235680098,-0.6716603905188496,-0.4866262519332798,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/21/16,1.1266893998058736,BCSE_KBS,Building,R1,August,Corn,Annual,-0.12959735867826655,0.4812329213873661,1.5683109808828577,3.320443604081473,0.6946958211188776,-0.6303078989490662,-0.9371650825480203,1.1310034976539316,-0.6796199511515559,-0.4911780597689812,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/22/16,1.1266893998058736,BCSE_KBS,Building,R1,August,Corn,Annual,-0.22470411042584637,0.4812329213873661,-0.5187736347042132,3.320443604081473,0.5998395490491107,-0.6234057866806425,-0.93016598774561,1.1225937626488531,-0.6871913363189306,-0.4947134382242135,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/23/16,1.1266893998058736,BCSE_KBS,Building,R1,August,Corn,Annual,-0.24778008588526196,0.4812329213873661,-0.5187736347042132,1.5496466429434945,0.7263145784754668,-0.6165036744122186,-0.9231668929431998,1.102407777158109,-0.6934032988191826,-0.4966517031641144,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/24/16,1.1266893998058736,BCSE_KBS,Building,R1,August,Corn,Annual,-0.27179833684251786,0.4812329213873661,-0.5187736347042132,0.15830617347793982,0.9687250515426492,-0.6096015621437948,-0.9161677981407895,1.0855122359856268,-0.6981893074874547,-0.497925954201069,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/25/16,1.1266893998058736,BCSE_KBS,Building,R1,August,Corn,Annual,-0.3007269552843578,0.4812329213873661,-0.32000367131496843,0.11614434106989271,1.1478980098966536,-0.602699449875371,-0.9091687033383792,1.062035800288303,-0.7010464514005008,-0.4990111790877473,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/26/16,1.1266893998058736,BCSE_KBS,Building,R1,August,Corn,Annual,-0.31272305730551136,0.4812329213873661,-0.32000367131496843,0.20046800588598693,0.9476458799715896,-0.5957973376069472,-0.902169608535969,1.0418498089092418,-0.7031848431228298,-0.499331942172742,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
8/27/16,1.1266893998058736,BCSE_KBS,Building,R1,August,Corn,Annual,-0.3404611880008769,0.4812329213873661,-0.5187736347042132,0.15830617347793982,0.873868779472882,-0.5888952253385235,-0.8951705137335587,1.0216638234184974,-0.6906138411259394,-0.5018632857430486,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,-1,1,1,1
9/2/16,1.1266893998058736,BCSE_KBS,Building,R1,September,Corn,Annual,-0.33235446457752743,0.4812329213873661,-0.5187736347042132,-0.17898848578643703,0.5260624485504027,-0.5474825517279805,-0.853175944919097,0.6450582453148198,-0.600744945103122,-0.4868194364973704,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/3/16,1.1266893998058736,BCSE_KBS,Building,R1,September,Corn,Annual,-0.2622229075406686,0.4812329213873661,-0.5187736347042132,-0.17898848578643703,0.5576812059069918,-0.5405804394595567,-0.8461768501166868,0.5460933786578619,-0.5838416400205295,-0.4820988697321186,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/4/16,1.1266893998058736,BCSE_KBS,Building,R1,September,Corn,Annual,-0.26269374039435245,0.4812329213873661,-0.5187736347042132,-0.7692541394990965,0.6419978921912293,-0.533678327191133,-0.8391777553142765,0.4773639049174504,-0.5678167157221141,-0.4770428441281982,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/5/16,1.1266893998058736,BCSE_KBS,Building,R1,September,Corn,Annual,-0.2470619022770038,0.4812329213873661,-0.5187736347042132,-0.7692541394990965,0.9898042231137085,-0.5267762149227091,-0.8321786605118662,0.3836352885801946,-0.551032304295239,-0.47053056623028655,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/6/16,1.1266893998058736,BCSE_KBS,Building,R1,September,Corn,Annual,-0.27849940668011397,0.4812329213873661,-0.5187736347042132,-0.7692541394990965,1.4430064118914845,-0.5198741026542852,-0.8251795657094559,0.3300011445274015,-0.5328418059814454,-0.46159005727548275,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/7/16,1.1266893998058736,BCSE_KBS,Building,R1,September,Corn,Annual,-0.3042992227885412,0.4812329213873661,-0.41938865300959083,-0.8114159719071435,1.5273230981757215,-0.5129719903858615,-0.8181804709070457,0.24455533464231186,-0.5150539598216329,-0.45173170968326276,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/8/16,1.1266893998058736,BCSE_KBS,Building,R1,September,Corn,Annual,-0.312545924197728,0.4812329213873661,0.07753625546352129,-0.7692541394990965,1.1795167672532427,-0.5060698781174376,-0.8111813761046354,0.2303130571590699,-0.497398097940253,-0.44538023724381987,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/9/16,1.1266893998058736,BCSE_KBS,Building,R1,September,Corn,Annual,-0.28686334367823985,0.4812329213873661,0.3756912005473886,-0.558444977458861,0.9792646373281787,-0.49916776584901384,-0.8041822813022251,0.2419026421197834,-0.4794152015019869,-0.43959099850124755,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/10/16,1.1266893998058736,BCSE_KBS,Building,R1,September,Corn,Annual,-0.30053613728181794,0.4812329213873661,1.0713860724097455,-0.38979764782667253,0.7263145784754668,-0.49226565358059005,-0.7971831864998149,0.5331729399295165,-0.458190065831864,-0.4384519968456312,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/11/16,1.1266893998058736,BCSE_KBS,Building,R1,September,Corn,Annual,-0.22702315170398518,0.4812329213873661,0.6738461456312559,0.11614434106989271,0.46282493383722495,-0.4853635413121662,-0.7901840916974046,0.8594763014892035,-0.44046297556218184,-0.4355127653649783,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/12/16,1.1266893998058736,BCSE_KBS,Building,R1,September,Corn,Annual,-0.2824774059363192,0.4812329213873661,-0.5187736347042132,0.11614434106989271,0.4839041054082842,-0.4784614290437424,-0.7831849968949943,0.6535318626668337,-0.42654425545494923,-0.43108550807895696,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/13/16,1.1266893998058736,BCSE_KBS,Building,R1,September,Corn,Annual,-0.19699236012020563,0.4812329213873661,-0.5187736347042132,0.11614434106989271,0.7684729216175853,-0.4715593167753186,-0.776185902092584,0.5347634566831535,-0.41368618380228483,-0.42487937825826566,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/14/16,1.1266893998058736,BCSE_KBS,Building,R1,September,Corn,Annual,-0.24222284878405767,0.4812329213873661,-0.5187736347042132,0.11614434106989271,0.6630770637622886,-0.4646572045068948,-0.7691868072901737,0.5661809821546342,-0.4028314394469956,-0.4186763975276473,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/15/16,1.1266893998058736,BCSE_KBS,Building,R1,September,Corn,Annual,-0.27333855894625314,0.4812329213873661,-0.5187736347042132,0.07398250866184561,0.4522853480516951,-0.45775509223847094,-0.7621877124877635,0.4696047817915891,-0.393523929692958,-0.4124263015647836,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/16/16,1.1266893998058736,BCSE_KBS,Building,R1,September,Corn,Annual,-0.2827469639060681,0.4812329213873661,-0.5187736347042132,-0.13682665337838992,0.6419978921912293,-0.45085297997004714,-0.7551886176853532,0.44604164063213725,-0.3850029353531036,-0.4051006298502088,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/17/16,1.1266893998058736,BCSE_KBS,Building,R1,September,Corn,Annual,-0.24417730234939308,0.4812329213873661,0.6738461456312559,-0.3054739830105783,0.9265667084005303,-0.44395086770162334,-0.7481895228829429,0.7299611995147118,-0.364488697500069,-0.4035228146048117,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/18/16,1.1266893998058736,BCSE_KBS,Building,R1,September,Corn,Annual,-0.26326355251494354,0.4812329213873661,0.6738461456312559,-0.3054739830105783,0.747393750046526,-0.43704875543319954,-0.7411904280805327,0.797892517826531,-0.34859321635920637,-0.4000703621881672,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/19/16,1.1266893998058736,BCSE_KBS,Building,R1,September,Corn,Annual,-0.17032570779008654,0.4812329213873661,-0.5187736347042132,-0.3054739830105783,0.7052354069044074,-0.4301466431647757,-0.7341913332781224,0.7092154294285081,-0.3363844395932066,-0.3940533392636515,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/20/16,1.1266893998058736,BCSE_KBS,Building,R1,September,Corn,Annual,-0.24596819510393297,0.4812329213873661,-0.5187736347042132,-0.3054739830105783,0.9476458799715896,-0.4232445308963519,-0.7271922384757121,0.6274400487093588,-0.32627693878395553,-0.3864341562050978,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/21/16,1.1266893998058736,BCSE_KBS,Building,R1,September,Corn,Annual,-0.2471688782676355,0.4812329213873661,-0.5187736347042132,-0.3054739830105783,0.7368541642609961,-0.4163424186279281,-0.7201931436733019,0.5813983059858429,-0.3179954258361229,-0.3784831882462941,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/22/16,1.1266893998058736,BCSE_KBS,Building,R1,September,Corn,Annual,-0.26709767513584803,0.4812329213873661,-0.5187736347042132,-0.3054739830105783,0.8949479510439412,-0.4094403063595043,-0.7131940488708916,0.5482380684412266,-0.3110183549400098,-0.36916648414662157,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/23/16,1.1266893998058736,BCSE_KBS,Building,R1,September,Corn,Annual,-0.23148773932085598,0.4812329213873661,-0.5187736347042132,-0.3054739830105783,0.6946958211188776,-0.40253819409108044,-0.7061949540684813,0.526614556439087,-0.30523761295272284,-0.36156022043195696,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/24/16,1.1266893998058736,BCSE_KBS,Building,R1,September,Corn,Annual,-0.2503792134985039,0.4812329213873661,-0.5187736347042132,-0.3054739830105783,0.42066659069510604,-0.39563608182265664,-0.699195859266071,0.46033881489116335,-0.30027241676058125,-0.35389166125597743,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/25/16,1.1266893998058736,BCSE_KBS,Building,R1,September,Corn,Annual,-0.21296409870525265,0.4812329213873661,-0.5187736347042132,-0.8114159719071435,0.5049832769793434,-0.38873396955423284,-0.6921967644636607,0.4328656195211993,-0.29581020849534834,-0.34602349821691236,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/26/16,1.1266893998058736,BCSE_KBS,Building,R1,September,Corn,Annual,-0.2734028971778443,0.4812329213873661,-0.12123370792572356,-0.8114159719071435,0.4733645196227544,-0.38183185728580904,-0.6851976696612505,0.47972788738812094,-0.2898160123541436,-0.33997026075655773,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/27/16,1.1266893998058736,BCSE_KBS,Building,R1,September,Corn,Annual,-0.2336543936860057,0.4812329213873661,-0.12123370792572356,-0.6427686422749551,0.2098748749845128,-0.3749297450173852,-0.6781985748588402,0.45906721525360905,-0.2855989067483336,-0.3335461170077391,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
9/28/16,1.1266893998058736,BCSE_KBS,Building,R1,September,Corn,Annual,-0.25566878920191655,0.4812329213873661,0.3756912005473886,-0.6427686422749551,0.02016233084497864,-0.3680276327489614,-0.6711994800564299,0.4055428647523843,-0.2808157472155937,-0.3282168472805659,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
10/3/16,1.1266893998058736,BCSE_KBS,Building,R1,October,Corn,Annual,-0.11727046014208581,0.4812329213873661,-0.12123370792572356,1.085866486454976,0.2731123896976908,-0.33351707140684234,-0.6362040060443785,1.1749115794110994,-0.20720232445830206,-0.32708131769861976,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
10/4/16,1.1266893998058736,BCSE_KBS,Building,R1,October,Corn,Annual,-0.22778441296446855,0.4812329213873661,-0.5187736347042132,0.9172191568227877,0.43120617648063586,-0.3266149591384185,-0.6292049112419683,1.1649874459212415,-0.1989509199427139,-0.32251537933053964,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
10/5/16,1.1266893998058736,BCSE_KBS,Building,R1,October,Corn,Annual,-0.2622229075406686,0.4812329213873661,0.3756912005473886,0.9172191568227877,0.7052354069044074,-0.3197128468699947,-0.622205816439558,1.0222922422324,-0.1832602685455096,-0.32058317033308664,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
10/6/16,1.1266893998058736,BCSE_KBS,Building,R1,October,Corn,Annual,-0.17022104948074715,0.4812329213873661,0.6738461456312559,1.2123519836791175,0.6630770637622886,-0.3128107346015709,-0.6152067216371477,1.2481744151171048,-0.1693811283210742,-0.31861624059893195,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
10/7/16,1.1266893998058736,BCSE_KBS,Building,R1,October,Corn,Annual,0.04807402078954417,0.4812329213873661,-0.22061868962034598,0.20046800588598693,0.62091872062017,-0.3059086223331471,-0.6082076268347375,1.2849176579909072,-0.15923335459605872,-0.31462388072657504,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
10/8/16,1.1266893998058736,BCSE_KBS,Building,R1,October,Corn,Annual,-0.11579431140010492,0.4812329213873661,-0.5187736347042132,0.07398250866184561,-0.25386689957879277,-0.29900651006472323,-0.6012085320323272,1.1511840305634922,-0.1535166796564123,-0.3113625538535889,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
10/9/16,1.1266893998058736,BCSE_KBS,Building,R1,October,Corn,Annual,-0.15128091646001068,0.4812329213873661,-0.5187736347042132,-0.13682665337838992,-0.3276440000775004,-0.29210439779629943,-0.5942094372299169,1.0311440308305753,-0.1490014158673521,-0.3070202816265876,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
10/10/16,1.1266893998058736,BCSE_KBS,Building,R1,October,Corn,Annual,-0.23162020123886312,0.4812329213873661,-0.5187736347042132,-0.3054739830105783,-0.21170855643667405,-0.28520228552787563,-0.5872103424275067,0.9664686807432489,-0.14634247938294376,-0.3020581635035606,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
10/11/16,1.1266893998058736,BCSE_KBS,Building,R1,October,Corn,Annual,-0.22472943793690373,0.4812329213873661,-0.5187736347042132,-0.3054739830105783,0.25203321812663154,-0.27830017325945183,-0.5802112476250963,0.937350360371378,-0.1450092379612511,-0.29513073056436495,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
10/12/16,1.1266893998058736,BCSE_KBS,Building,R1,October,Corn,Annual,-0.2732994651554602,0.4812329213873661,1.2701560357989903,-0.3054739830105783,0.32581031862533916,-0.271398060991028,-0.5732121528226861,0.9169862415264531,-0.1313413187845056,-0.2949709344296376,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
10/13/16,1.1266893998058736,BCSE_KBS,Building,R1,October,Corn,Annual,-0.24108115400087027,0.4812329213873661,1.2701560357989903,0.07398250866184561,-0.3171044142919708,-0.2644959487226042,-0.5662130580202758,1.1478124805722005,-0.12348093886978118,-0.29349441491492045,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
10/14/16,1.1266893998058736,BCSE_KBS,Building,R1,October,Corn,Annual,-0.1891951184928981,0.4812329213873661,-0.5187736347042132,-0.052502988562295703,-0.4225002721472675,-0.2575938364541804,-0.5592139632178655,1.1684728641791982,-0.11777473642830687,-0.29092059900157874,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
10/15/16,1.1266893998058736,BCSE_KBS,Building,R1,October,Corn,Annual,-0.22079054858698116,0.4812329213873661,-0.5187736347042132,-0.052502988562295703,0.16771653184239407,-0.2506917241857566,-0.5522148684154553,1.219725107613867,-0.1135495454378786,-0.28650928903067036,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
10/16/16,1.1266893998058736,BCSE_KBS,Building,R1,October,Corn,Annual,-0.25288600869440914,0.4812329213873661,0.7732311273258783,-0.052502988562295703,0.5576812059069918,-0.24378961191733275,-0.545215773613045,1.2709773569368525,-0.09994623233441478,-0.28614052250853794,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
10/17/16,1.1266893998058736,BCSE_KBS,Building,R1,October,Corn,Annual,0.03929497675664859,0.4812329213873661,0.7732311273258783,0.49560083274231664,0.8844083652584118,-0.23688749964890893,-0.5382166788106347,1.3222296062598378,-0.08793581700437898,-0.2830864703590713,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
10/18/16,1.1266893998058736,BCSE_KBS,Building,R1,October,Corn,Annual,0.11669438912929078,0.4812329213873661,-0.5187736347042132,0.49560083274231664,0.8527896079018227,-0.22998538738048513,-0.5312175840082245,1.325690617445433,-0.08050011229126226,-0.27885687903455225,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
10/19/16,1.1266893998058736,BCSE_KBS,Building,R1,October,Corn,Annual,-0.17288019008962197,0.4812329213873661,-0.5187736347042132,0.49560083274231664,0.1782561176279237,-0.2230832751120613,-0.5242184892058142,1.2223567906227197,-0.07649014653900149,-0.2732728963680168,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
10/20/16,1.1266893998058736,BCSE_KBS,Building,R1,October,Corn,Annual,-0.2766351026381113,0.4812329213873661,-0.41938865300959083,-0.2633121506025312,-0.011456426511610262,-0.2161811628436375,-0.5172193944034039,1.2426376015642016,-0.07276324625203716,-0.2692339057388104,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
10/21/16,1.1266893998058736,BCSE_KBS,Building,R1,October,Corn,Annual,-0.2249518452487061,0.4812329213873661,-0.41938865300959083,-0.22115031819448414,-0.4330398579327971,-0.20927905057521368,-0.5102202996009937,1.2629184183940005,-0.07026632547464294,-0.26532790360576175,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
10/22/16,1.1266893998058736,BCSE_KBS,Building,R1,October,Corn,Annual,-0.2917601536471458,0.4812329213873661,-0.5187736347042132,-0.22115031819448414,-0.5173565442170346,-0.20237693830678988,-0.5032212047985833,1.2831992352237995,-0.0688561573935838,-0.2610640760199367,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
10/23/16,1.1266893998058736,BCSE_KBS,Building,R1,October,Corn,Annual,-0.30660814645321094,0.4812329213873661,-0.5187736347042132,-0.22115031819448414,-0.03253559808266972,-0.19547482603836605,-0.4962221099961731,1.303480046165282,-0.06870961942283865,-0.2552897752687361,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
10/24/16,1.1266893998058736,BCSE_KBS,Building,R1,October,Corn,Annual,-0.23905658562593268,0.4812329213873661,-0.5187736347042132,-0.7692541394990965,-0.2960252427209115,-0.18857271376994225,-0.4892230151937628,1.3237608629950808,-0.06845427527623286,-0.25040549619264035,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
10/25/16,1.1266893998058736,BCSE_KBS,Building,R1,October,Corn,Annual,-0.16616308790269743,0.4812329213873661,-0.5187736347042132,-0.7692541394990965,-0.7176086741420983,-0.18167060150151843,-0.48222392039135253,1.441837421218302,-0.06835363148865341,-0.2458491665865779,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
10/26/16,1.1266893998058736,BCSE_KBS,Building,R1,October,Corn,Annual,-0.248803058732788,0.4812329213873661,1.369541017493613,-0.7692541394990965,-0.8440837035684543,-0.17476848923309463,-0.4752248255889423,1.5599139735532062,-0.061623434336212875,-0.24541075672629356,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
10/27/16,1.1266893998058736,BCSE_KBS,Building,R1,October,Corn,Annual,-0.20726928201739242,0.4812329213873661,1.5683109808828577,0.03182067625379851,-0.7386878457131576,-0.1678663769646708,-0.468225730786532,1.6779905317764274,-0.05577962634890471,-0.24452691211248562,-0.904182482169967,0.7967675133141049,-0.6422421514891818,1,1,0,1,1,1,1
