Date,Year,Experiment,DataUse,Replication,Month,Vegetation,VegType,N2O,N_rate,PP2,PP7,AirT,DAF_TD,DAF_SD,WFPS25cm,NH4,NO3,Clay,Sand,SOM,Outlier
12/12/2011,-0.25581955559403124,Arlington WI,Building,R1,December,Corn,Annual,-0.25439014751426564,-0.14245383073959542,-0.5187736347042133,-0.8114159719071435,-1.1518396085059204,-0.1747684892330947,-0.20226012829494153,-0.7018048188441315,0.469232272230122,0.9914763668856921,1.8300440526125676,-1.8125848880811881,1.4848713929808375,1
12/12/2011,-0.25581955559403124,Arlington WI,Building,R2,December,Corn,Annual,-0.07774127684511652,-0.9443367977599747,-0.5187736347042133,-0.8114159719071435,-1.1518396085059204,-0.1747684892330947,-0.20226012829494153,-0.34744212710217753,-0.4349832408936772,0.25981758679540673,1.2014862285246286,-1.858163095965822,2.2941875333398998,1
12/12/2011,-0.25581955559403124,Arlington WI,Building,R3,December,Corn,Annual,0.23910926546870448,-0.14245383073959542,-0.5187736347042133,-0.8114159719071435,-1.1518396085059204,-0.1747684892330947,-0.20226012829494153,-1.0118721719102226,-0.44768884529354325,-0.07547976007449644,1.578620922977392,-1.858163095965822,1.7350236550439948,1
12/12/2011,-0.25581955559403124,Arlington WI,Building,R4,December,Corn,Annual,-0.17363581429923278,-1.3541880920148353,-0.5187736347042133,-0.8114159719071435,-1.1518396085059204,-0.1747684892330947,-0.20226012829494153,-0.7018048188441315,-0.6170969039584236,0.0033484241233945828,1.70433248779498,-1.835373992023505,2.0734649496858726,1
12/12/2011,-0.25581955559403124,Arlington WI,Building,R5,December,Corn,Annual,-0.17938648113051564,-1.3541880920148353,-0.5187736347042133,-0.8114159719071435,-1.1518396085059204,-0.1747684892330947,-0.20226012829494153,-1.0229460051071093,-0.5556864826924044,-0.34083097167021464,1.6414767053861858,-1.5391156407733844,1.646734621582384,1
3/26/2012,0.020682235485946745,Arlington WI,Building,R1,March,Corn,Annual,0.17345707725320983,-0.14245383073959542,-0.4690811438569021,-0.39443544939155767,-1.0222027033439054,0.5499532989514057,0.5326448259581372,0.14477973511247616,0.1614874409474128,-0.25291451352178884,1.8300440526125676,-1.8125848880811881,1.4848713929808375,1
3/26/2012,0.020682235485946745,Arlington WI,Building,R2,March,Corn,Annual,-0.0247978551777595,-0.14245383073959542,-0.4690811438569021,-0.39443544939155767,-1.0222027033439054,0.5499532989514057,0.5326448259581372,-0.10946291413104071,0.3134761929837399,-0.06668289807455881,1.2014862285246286,-1.858163095965822,2.2941875333398998,1
3/26/2012,0.020682235485946745,Arlington WI,Building,R3,March,Corn,Annual,-0.12769964634814318,-0.14245383073959542,-0.4690811438569021,-0.39443544939155767,-1.0222027033439054,0.5499532989514057,0.5326448259581372,-0.06458116389199356,0.09783598207624648,-0.2858014301044007,1.578620922977392,-1.858163095965822,1.7350236550439948,1
3/26/2012,0.020682235485946745,Arlington WI,Building,R4,March,Corn,Annual,-0.01754939576437435,-1.5502039283975946,-0.4690811438569021,-0.39443544939155767,-1.0222027033439054,0.5499532989514057,0.5326448259581372,-0.08905433849568696,-0.01995151602186917,-0.38381052007188404,1.70433248779498,-1.835373992023505,2.0734649496858726,1
3/26/2012,0.020682235485946745,Arlington WI,Building,R5,March,Corn,Annual,0.20576178786718738,-0.14245383073959542,-0.4690811438569021,-0.39443544939155767,-1.0222027033439054,0.5499532989514057,0.5326448259581372,-0.037933492846239515,0.3381383871531841,-0.1549856446052664,1.6414767053861858,-1.5391156407733844,1.646734621582384,1
4/9/2012,0.020682235485946745,Arlington WI,Building,R1,April,Corn,Annual,-0.17749264775314588,-0.14245383073959542,-0.5187736347042133,-0.8114159719071435,-0.6617488694787909,0.6465828707093391,0.630632153191881,-0.134824506168689,0.1771366643739072,-0.1484284719873404,1.8300440526125676,-1.8125848880811881,1.4848713929808375,1
4/9/2012,0.020682235485946745,Arlington WI,Building,R2,April,Corn,Annual,0.2956293427933225,-0.14245383073959542,-0.5187736347042133,-0.8114159719071435,-0.6617488694787909,0.6465828707093391,0.630632153191881,-0.3878137977795195,0.35798153808291666,0.07014276433700263,1.2014862285246286,-1.858163095965822,2.2941875333398998,1
4/9/2012,0.020682235485946745,Arlington WI,Building,R3,April,Corn,Annual,-0.042545257765688384,-0.14245383073959542,-0.5187736347042133,-0.8114159719071435,-0.6617488694787909,0.6465828707093391,0.630632153191881,-0.3431031973511492,0.11477185970830053,-0.18105954518799988,1.578620922977392,-1.858163095965822,1.7350236550439948,1
4/9/2012,0.020682235485946745,Arlington WI,Building,R4,April,Corn,Annual,0.025920996916179814,-1.5502039283975946,-0.5187736347042133,-0.8114159719071435,-0.6617488694787909,0.6465828707093391,0.630632153191881,-0.3718850946416458,0.003937715378085034,-0.30324670276840143,1.70433248779498,-1.835373992023505,2.0734649496858726,1
4/24/2012,0.020682235485946745,Arlington WI,Building,R1,April,Corn,Annual,-0.23466678925994824,-0.14245383073959542,-0.5187736347042133,0.6343132613647916,-0.25492085815734555,0.7501145547356962,0.7356185752280351,0.05824778989819667,0.22210926770034697,-0.11232556735420288,1.8300440526125676,-1.8125848880811881,1.4848713929808375,1
4/24/2012,0.020682235485946745,Arlington WI,Building,R2,April,Corn,Annual,0.19390514100886738,-0.14245383073959542,-0.5187736347042133,0.6343132613647916,-0.25492085815734555,0.7501145547356962,0.7356185752280351,-0.1777582658408331,0.39886724899772935,0.1564969104526982,1.2014862285246286,-1.858163095965822,2.2941875333398998,1
4/24/2012,0.020682235485946745,Arlington WI,Building,R3,April,Corn,Annual,-0.2155009777989685,-0.14245383073959542,-0.5187736347042133,0.6343132613647916,-0.25492085815734555,0.7501145547356962,0.7356185752280351,-0.15134465538045075,0.1750637257651534,-0.1474207227910466,1.578620922977392,-1.858163095965822,1.7350236550439948,1
4/24/2012,0.020682235485946745,Arlington WI,Building,R4,April,Corn,Annual,0.04880674794270846,-1.5502039283975946,-0.5187736347042133,0.6343132613647916,-0.25492085815734555,0.7501145547356962,0.7356185752280351,-0.13825488044294573,0.05283881458130021,-0.23727924093664077,1.70433248779498,-1.835373992023505,2.0734649496858726,1
4/24/2012,0.020682235485946745,Arlington WI,Building,R5,April,Corn,Annual,-0.00991683295557902,-0.14245383073959542,-0.5187736347042133,0.6343132613647916,-0.25492085815734555,0.7501145547356962,0.7356185752280351,-0.11853338891991103,0.4645908764410193,0.015917169317633147,1.6414767053861858,-1.5391156407733844,1.646734621582384,1
5/8/2012,0.020682235485946745,Arlington WI,Building,R1,May,Corn,Annual,-0.09991113498019963,-0.14245383073959542,1.6269481200826847,0.8480737516735904,0.01067670363800214,-1.3205191257914477,0.8336059024617789,0.3444183167906863,0.6559757035308532,-0.022941350621134678,1.8300440526125676,-1.8125848880811881,1.4848713929808375,1
5/8/2012,0.020682235485946745,Arlington WI,Building,R2,May,Corn,Annual,0.03969640525157174,-0.14245383073959542,1.6269481200826847,0.8480737516735904,0.01067670363800214,-1.3205191257914477,0.8336059024617789,0.12312032204394709,0.436137098907666,0.261342755714456,1.2014862285246286,-1.858163095965822,2.2941875333398998,1
5/8/2012,0.020682235485946745,Arlington WI,Building,R3,May,Corn,Annual,0.0535697704857931,-0.14245383073959542,1.6269481200826847,0.8480737516735904,0.01067670363800214,-1.3205191257914477,0.8336059024617789,0.1306530452843501,0.24994886401737698,-0.08474087062249652,1.578620922977392,-1.858163095965822,1.7350236550439948,1
5/8/2012,0.020682235485946745,Arlington WI,Building,R4,May,Corn,Annual,0.1292149667818772,-1.5502039283975946,1.6269481200826847,0.8480737516735904,0.01067670363800214,-1.3205191257914477,0.8336059024617789,0.17318915515897693,0.07170555906381898,-0.17217612358400572,1.70433248779498,-1.835373992023505,2.0734649496858726,1
5/8/2012,0.020682235485946745,Arlington WI,Building,R5,May,Corn,Annual,-0.09472925014212016,-0.14245383073959542,1.6269481200826847,0.8480737516735904,0.01067670363800214,-1.3205191257914477,0.8336059024617789,0.16880744089943758,0.5628645682761795,0.10380080425799082,1.6414767053861858,-1.5391156407733844,1.646734621582384,1
5/21/2012,0.020682235485946745,Arlington WI,Building,R1,May,Corn,Annual,-0.1670860438774987,-0.14245383073959542,-0.5187736347042133,-0.768832521175016,0.23622383944833716,-1.230791666301938,0.9245941348931125,-0.24550748207307463,0.5656628813906711,0.4836616514633078,1.8300440526125676,-1.8125848880811881,1.4848713929808375,1
5/21/2012,0.020682235485946745,Arlington WI,Building,R2,May,Corn,Annual,-0.08286312358391344,-0.14245383073959542,-0.5187736347042133,-0.768832521175016,0.23622383944833716,-1.230791666301938,0.9245941348931125,-0.5002358703306412,0.36409431986518676,0.5321596572342255,1.2014862285246286,-1.858163095965822,2.2941875333398998,1
5/21/2012,0.020682235485946745,Arlington WI,Building,R3,May,Corn,Annual,-0.2071405846988703,-0.14245383073959542,-0.5187736347042133,-0.768832521175016,0.23622383944833716,-1.230791666301938,0.9245941348931125,-0.4542895242245747,0.20442630052958072,0.1512053490605011,1.578620922977392,-1.858163095965822,1.7350236550439948,1
5/21/2012,0.020682235485946745,Arlington WI,Building,R4,May,Corn,Annual,-0.009216739563944726,-1.5502039283975946,-0.5187736347042133,-0.768832521175016,0.23622383944833716,-1.230791666301938,0.9245941348931125,-0.48440028503168775,0.06658258236612989,-0.008043853317949394,1.70433248779498,-1.835373992023505,2.0734649496858726,1
5/21/2012,0.020682235485946745,Arlington WI,Building,R5,May,Corn,Annual,-0.26237703166132703,-0.14245383073959542,-0.5187736347042133,-0.768832521175016,0.23622383944833716,-1.230791666301938,0.9245941348931125,-0.42855040865559263,0.5303941256718818,0.39818723192055583,1.6414767053861858,-1.5391156407733844,1.646734621582384,1
6/1/2012,0.020682235485946745,Arlington WI,Building,R1,June,Corn,Annual,0.013054586469925907,-0.14245383073959542,0.11232099905663903,0.05585292072638542,0.08129192840105093,-1.154868431349276,1.0015841777196255,0.2307227544523783,0.26554095072590356,0.4623639111974987,1.8300440526125676,-1.8125848880811881,1.4848713929808375,1
6/1/2012,0.020682235485946745,Arlington WI,Building,R2,June,Corn,Annual,-0.015251797391829318,-0.14245383073959542,0.11232099905663903,0.05585292072638542,0.08129192840105093,-1.154868431349276,1.0015841777196255,-0.07267513203037662,0.1925298506208285,0.47518769231469654,1.2014862285246286,-1.858163095965822,2.2941875333398998,1
6/1/2012,0.020682235485946745,Arlington WI,Building,R3,June,Corn,Annual,-0.1464884115236284,-0.14245383073959542,0.11232099905663903,0.05585292072638542,0.08129192840105093,-1.154868431349276,1.0015841777196255,-0.008391525759004174,0.04752348273336365,0.0529426362232963,1.578620922977392,-1.858163095965822,1.7350236550439948,1
6/1/2012,0.020682235485946745,Arlington WI,Building,R4,June,Corn,Annual,0.05026521732528058,-1.5502039283975946,0.11232099905663903,0.05585292072638542,0.08129192840105093,-1.154868431349276,1.0015841777196255,-0.042873931804248505,-0.09137356853666757,-0.1370389399065728,1.70433248779498,-1.835373992023505,2.0734649496858726,1
6/1/2012,0.020682235485946745,Arlington WI,Building,R5,June,Corn,Annual,-0.2577831076537218,-0.14245383073959542,0.11232099905663903,0.05585292072638542,0.08129192840105093,-1.154868431349276,1.0015841777196255,0.008541376782387925,0.3725674949302999,0.3722296458057732,1.6414767053861858,-1.5391156407733844,1.646734621582384,1
6/4/2012,0.020682235485946745,Arlington WI,Building,R1,June,Corn,Annual,-0.20755804259388194,-0.14245383073959542,-0.5187736347042133,-0.3510087620112691,0.7431779157323144,-1.1341620945440047,1.0225814621268563,0.032642062365451564,0.17576153295952665,0.41123895871149563,1.8300440526125676,-1.8125848880811881,1.4848713929808375,1
6/4/2012,0.020682235485946745,Arlington WI,Building,R2,June,Corn,Annual,-0.0951435481371695,-0.14245383073959542,-0.5187736347042133,-0.3510087620112691,0.7431779157323144,-1.1341620945440047,1.0225814621268563,-0.2526375210052563,0.12176810451650802,0.4147067932219581,1.2014862285246286,-1.858163095965822,2.2941875333398998,1
6/4/2012,0.020682235485946745,Arlington WI,Building,R3,June,Corn,Annual,-0.08037066471369686,-0.14245383073959542,-0.5187736347042133,-0.3510087620112691,0.7431779157323144,-1.1341620945440047,1.0225814621268563,-0.19906029930916222,-0.027472232778970433,-0.008522353517239132,1.578620922977392,-1.858163095965822,1.7350236550439948,1
6/4/2012,0.020682235485946745,Arlington WI,Building,R4,June,Corn,Annual,-0.14348439995952458,-1.5502039283975946,-0.5187736347042133,-0.3510087620112691,0.7431779157323144,-1.1341620945440047,1.0225814621268563,-0.23341435182887327,-0.15777944843439887,-0.21372877082608174,1.70433248779498,-1.835373992023505,2.0734649496858726,1
6/4/2012,0.020682235485946745,Arlington WI,Building,R5,June,Corn,Annual,-0.16814601476483265,-0.14245383073959542,-0.5187736347042133,-0.3510087620112691,0.7431779157323144,-1.1341620945440047,1.0225814621268563,-0.1773102827129065,0.2970861943189018,0.3265884703252661,1.6414767053861858,-1.5391156407733844,1.646734621582384,1
6/18/2012,0.020682235485946745,Arlington WI,Building,R1,June,Corn,Annual,0.1082402530325128,-0.14245383073959542,-0.36671461271144096,-0.6503577721084036,1.5631576898465225,-1.0375325227860712,-1.315116201878175,-0.5487619114981834,1.6793901148924353,2.4382420270321883,1.8300440526125676,-1.8125848880811881,1.4848713929808375,1
6/18/2012,0.020682235485946745,Arlington WI,Building,R2,June,Corn,Annual,0.04772220005566819,-0.14245383073959542,-0.36671461271144096,-0.6503577721084036,1.5631576898465225,-1.0375325227860712,-1.315116201878175,-0.967803344997833,2.0992232491651213,2.419152848604208,1.2014862285246286,-1.858163095965822,2.2941875333398998,1
6/18/2012,0.020682235485946745,Arlington WI,Building,R3,June,Corn,Annual,-0.21102936825240162,-0.14245383073959542,-0.36671461271144096,-0.6503577721084036,1.5631576898465225,-1.0375325227860712,-1.315116201878175,-0.9072672282919176,1.8287351771696343,2.2025319891046626,1.578620922977392,-1.858163095965822,1.7350236550439948,1
6/18/2012,0.020682235485946745,Arlington WI,Building,R4,June,Corn,Annual,-0.009827302456648849,-1.5502039283975946,-0.36671461271144096,-0.6503577721084036,1.5631576898465225,-1.0375325227860712,-1.315116201878175,-0.9527857175362417,0.5502099403012388,0.241157249838643,1.70433248779498,-1.835373992023505,2.0734649496858726,1
6/18/2012,0.020682235485946745,Arlington WI,Building,R5,June,Corn,Annual,-0.09820654450056851,-0.14245383073959542,-0.36671461271144096,-0.6503577721084036,1.5631576898465225,-1.0375325227860712,-1.315116201878175,-0.9026690654019962,2.142000016036612,2.568872500692415,1.6414767053861858,-1.5391156407733844,1.646734621582384,1
7/2/2012,0.020682235485946745,Arlington WI,Building,R1,July,Corn,Annual,-0.2070844086995416,-0.14245383073959542,-0.5187736347042133,-0.8114159719071435,1.5610497726894166,-0.940902951028138,-1.2171288746444313,-1.0907229082040657,-0.31865026498652566,3.483358164639775,1.8300440526125676,-1.8125848880811881,1.4848713929808375,1
7/2/2012,0.020682235485946745,Arlington WI,Building,R2,July,Corn,Annual,-0.14975680138457304,-0.14245383073959542,-0.5187736347042133,-0.8114159719071435,1.5610497726894166,-0.940902951028138,-1.2171288746444313,-1.405116607688583,0.04205198745680307,3.5674101240473965,1.2014862285246286,-1.858163095965822,2.2941875333398998,1
7/2/2012,0.020682235485946745,Arlington WI,Building,R3,July,Corn,Annual,-0.2160560668923355,-0.14245383073959542,-0.5187736347042133,-0.8114159719071435,1.5610497726894166,-0.940902951028138,-1.2171288746444313,-1.337807831650686,-0.16716842806392165,3.301303897920213,1.578620922977392,-1.858163095965822,1.7350236550439948,1
7/2/2012,0.020682235485946745,Arlington WI,Building,R4,July,Corn,Annual,-0.19121960428911675,-1.5502039283975946,-0.5187736347042133,-0.8114159719071435,1.5610497726894166,-0.940902951028138,-1.2171288746444313,-1.3901845492440132,-0.34070657819538885,0.27403330609779825,1.70433248779498,-1.835373992023505,2.0734649496858726,1
7/2/2012,0.020682235485946745,Arlington WI,Building,R5,July,Corn,Annual,-0.217404290876225,-0.14245383073959542,-0.5187736347042133,-0.8114159719071435,1.5610497726894166,-0.940902951028138,-1.2171288746444313,-1.3466694125193892,-0.04627914541531521,3.7756258602774904,1.6414767053861858,-1.5391156407733844,1.646734621582384,1
7/16/2012,0.020682235485946745,Arlington WI,Building,R1,July,Corn,Annual,-0.24049757711027372,-0.14245383073959542,-0.5187736347042133,-0.8114159719071435,1.6569600033377367,-0.8442733792702046,-1.1191415474106874,-1.1644243057314165,-0.39015309434384204,4.249663597069208,1.8300440526125676,-1.8125848880811881,1.4848713929808375,1
7/16/2012,0.020682235485946745,Arlington WI,Building,R2,July,Corn,Annual,-0.2120587934401006,-0.14245383073959542,-0.5187736347042133,-0.8114159719071435,1.6569600033377367,-0.8442733792702046,-1.1191415474106874,-1.4516896296668345,-0.29058127475733075,4.45507026420833,1.2014862285246286,-1.858163095965822,2.2941875333398998,1
7/16/2012,0.020682235485946745,Arlington WI,Building,R3,July,Corn,Annual,-0.2378911160714194,-0.14245383073959542,-0.5187736347042133,-0.8114159719071435,1.6569600033377367,-0.8442733792702046,-1.1191415474106874,-1.3845519916629814,-0.3498918831361987,4.13340746803056,1.578620922977392,-1.858163095965822,1.7350236550439948,1
7/16/2012,0.020682235485946745,Arlington WI,Building,R4,July,Corn,Annual,-0.22271818931272705,-1.5502039283975946,-0.5187736347042133,-0.8114159719071435,1.6569600033377367,-0.8442733792702046,-1.1191415474106874,-1.4361409584831717,-0.3628449003053785,0.8936952225919508,1.70433248779498,-1.835373992023505,2.0734649496858726,1
7/16/2012,0.020682235485946745,Arlington WI,Building,R5,July,Corn,Annual,-0.230064324744945,-0.14245383073959542,-0.5187736347042133,-0.8114159719071435,1.6569600033377367,-0.8442733792702046,-1.1191415474106874,-1.3945536801709508,-0.30886487049972705,4.655747240295578,1.6414767053861858,-1.5391156407733844,1.646734621582384,1
7/31/2012,0.020682235485946745,Arlington WI,Building,R3,July,Corn,Annual,0.310294789618079,-0.14245383073959542,-0.5187736347042133,1.3093241982176256,1.135250506954018,-0.7407416952438474,-1.0141551253745333,0.2828759986536041,-5.636108222397837e-19,3.9182430626897533,1.578620922977392,-1.858163095965822,1.7350236550439948,1
8/13/2012,0.020682235485946745,Arlington WI,Building,R5,August,Corn,Annual,-0.006700054794017649,-0.14245383073959542,-0.5187736347042133,-0.5006832670598363,0.5650589159568629,-0.6510142357543378,-0.9231668929431996,-0.277168577761257,-5.636108222397837e-19,2.831027870339484,1.6414767053861858,-1.5391156407733844,1.646734621582384,1
8/13/2012,0.020682235485946745,Arlington WI,Building,R3,August,Corn,Annual,-0.1360958516478134,-0.14245383073959542,-0.5187736347042133,-0.5006832670598363,0.5650589159568629,-0.6510142357543378,-0.9231668929431996,-0.4751007782798334,-5.636108222397837e-19,1.808799642365697,1.578620922977392,-1.858163095965822,1.7350236550439948,1
8/27/2012,0.020682235485946745,Arlington WI,Building,R5,August,Corn,Annual,-0.2025643473535537,-0.14245383073959542,0.692729292153234,-0.2974632348530494,0.9012717025152595,-0.5543846639964044,-0.8251795657094558,-0.3511971596012158,-5.636108222397837e-19,-0.4952042925460972,1.6414767053861858,-1.5391156407733844,1.646734621582384,1
8/27/2012,0.020682235485946745,Arlington WI,Building,R3,August,Corn,Annual,-0.1418461673791005,-0.14245383073959542,0.692729292153234,-0.2974632348530494,0.9012717025152595,-0.5543846639964044,-0.8251795657094558,-0.6778198975656815,-5.636108222397837e-19,-0.6517106374710078,1.578620922977392,-1.858163095965822,1.7350236550439948,1
8/27/2012,0.020682235485946745,Arlington WI,Building,R4,August,Corn,Annual,0.3047825196839474,-1.5502039283975946,0.692729292153234,-0.2974632348530494,0.9012717025152595,-0.5543846639964044,-0.8251795657094558,-0.5615194735006929,-5.636108222397837e-19,-0.8739435792100481,1.70433248779498,-1.835373992023505,2.0734649496858726,1
9/10/2012,0.020682235485946745,Arlington WI,Building,R5,September,Corn,Annual,-0.20471202602789018,-0.14245383073959542,0.5406702701604617,-0.09424320264626222,0.34161969730363384,-0.457755092238471,-0.727192238475712,-0.6734331487954378,-0.6316436659413248,-0.8651428414069436,1.6414767053861858,-1.5391156407733844,1.646734621582384,1
9/10/2012,0.020682235485946745,Arlington WI,Building,R1,September,Corn,Annual,0.4065980074673117,-0.14245383073959542,0.5406702701604617,-0.09424320264626222,0.34161969730363384,-0.457755092238471,-0.727192238475712,-0.9144551493764063,-0.6724538362627055,-0.8869806506202639,1.8300440526125676,-1.8125848880811881,1.4848713929808375,1
9/10/2012,0.020682235485946745,Arlington WI,Building,R2,September,Corn,Annual,0.14735981456505684,-0.14245383073959542,0.5406702701604617,-0.09424320264626222,0.34161969730363384,-0.457755092238471,-0.727192238475712,-0.8554341318649472,-0.6665660591838075,-0.8841954823154876,1.2014862285246286,-1.858163095965822,2.2941875333398998,1
9/10/2012,0.020682235485946745,Arlington WI,Building,R3,September,Corn,Annual,-0.227126776410047,-0.14245383073959542,0.5406702701604617,-0.09424320264626222,0.34161969730363384,-0.457755092238471,-0.727192238475712,-0.9345617073643563,-0.6822149745956497,-0.8955455700244439,1.578620922977392,-1.858163095965822,1.7350236550439948,1
9/10/2012,0.020682235485946745,Arlington WI,Building,R4,September,Corn,Annual,-0.05581718870709658,-1.5502039283975946,0.5406702701604617,-0.09424320264626222,0.34161969730363384,-0.457755092238471,-0.727192238475712,-0.8594433629921735,-0.6980857375606799,-0.9264125471900063,1.70433248779498,-1.835373992023505,2.0734649496858726,1
9/24/2012,0.020682235485946745,Arlington WI,Building,R5,September,Corn,Annual,-0.2475994171654109,-0.14245383073959542,-0.1401168544477019,-0.5542287942180563,-0.17482000618732005,-0.36112552048053764,-0.6292049112419682,-1.0068964972656005,-0.6671074719385678,-0.9432697878423081,1.6414767053861858,-1.5391156407733844,1.646734621582384,1
9/24/2012,0.020682235485946745,Arlington WI,Building,R1,September,Corn,Annual,-0.20439744043164929,-0.14245383073959542,-0.1401168544477019,-0.5542287942180563,-0.17482000618732005,-0.36112552048053764,-0.6292049112419682,-1.2527834368089645,-0.6789014299718277,-0.9370834407669468,1.8300440526125676,-1.8125848880811881,1.4848713929808375,1
9/24/2012,0.020682235485946745,Arlington WI,Building,R2,September,Corn,Annual,-0.1648699007039803,-0.14245383073959542,-0.1401168544477019,-0.5542287942180563,-0.17482000618732005,-0.36112552048053764,-0.6292049112419682,-1.1880115713240322,-0.6978466411869735,-0.9540471448874841,1.2014862285246286,-1.858163095965822,2.2941875333398998,1
9/24/2012,0.020682235485946745,Arlington WI,Building,R3,September,Corn,Annual,-0.24945368157325348,-0.14245383073959542,-0.1401168544477019,-0.5542287942180563,-0.17482000618732005,-0.36112552048053764,-0.6292049112419682,-1.2459302429706656,-0.7071807172047563,-0.9531305578115072,1.578620922977392,-1.858163095965822,1.7350236550439948,1
9/24/2012,0.020682235485946745,Arlington WI,Building,R4,September,Corn,Annual,-0.2211062892319883,-1.5502039283975946,-0.1401168544477019,-0.5542287942180563,-0.17482000618732005,-0.36112552048053764,-0.6292049112419682,-1.1986248380603903,-0.7120229385470397,-0.9579523395615398,1.70433248779498,-1.835373992023505,2.0734649496858726,1
10/8/2012,0.020682235485946745,Arlington WI,Building,R5,October,Corn,Annual,-0.21402706001658095,-0.14245383073959542,-0.5187736347042133,-0.8114159719071435,-0.4446334022968797,-0.26449594872260423,-0.5312175840082244,-1.231957079221593,-0.5217387248128862,-0.8932118520426897,1.6414767053861858,-1.5391156407733844,1.646734621582384,1
10/8/2012,0.020682235485946745,Arlington WI,Building,R1,October,Corn,Annual,-0.24333572903635944,-0.14245383073959542,-0.5187736347042133,-0.8114159719071435,-0.4446334022968797,-0.26449594872260423,-0.5312175840082244,-1.504559640984426,-0.5368438403564141,-0.8656778637357478,1.8300440526125676,-1.8125848880811881,1.4848713929808375,1
10/8/2012,0.020682235485946745,Arlington WI,Building,R2,October,Corn,Annual,-0.23089825745498,-0.14245383073959542,-0.5187736347042133,-0.8114159719071435,-0.4446334022968797,-0.26449594872260423,-0.5312175840082244,-1.435635087314622,-0.5673599299930232,-0.9102466125546167,1.2014862285246286,-1.858163095965822,2.2941875333398998,1
10/8/2012,0.020682235485946745,Arlington WI,Building,R3,October,Corn,Annual,-0.2366356175964219,-0.14245383073959542,-0.5187736347042133,-0.8114159719071435,-0.4446334022968797,-0.26449594872260423,-0.5312175840082244,-1.4930755687691033,-0.5863136886147652,-0.9052037889052329,1.578620922977392,-1.858163095965822,1.7350236550439948,1
10/8/2012,0.020682235485946745,Arlington WI,Building,R4,October,Corn,Annual,-0.24108314168327658,-1.5502039283975946,-0.5187736347042133,-0.8114159719071435,-0.4446334022968797,-0.26449594872260423,-0.5312175840082244,-1.4480780483371254,-0.596707797057812,-0.9101819754622219,1.70433248779498,-1.835373992023505,2.0734649496858726,1
10/31/2012,0.020682235485946745,Arlington WI,Building,R5,October,Corn,Annual,-0.20065260787639785,-0.14245383073959542,-0.5187736347042133,-0.23295563126873722,-1.1961058688051451,-0.10574736654885655,-0.37023840355278814,-0.20767775057108515,-0.05443883856823518,-0.7710903812513741,1.6414767053861858,-1.5391156407733844,1.646734621582384,1
10/31/2012,0.020682235485946745,Arlington WI,Building,R1,October,Corn,Annual,-0.18490858186452977,-0.14245383073959542,-0.5187736347042133,-0.23295563126873722,-1.1961058688051451,-0.10574736654885655,-0.37023840355278814,-0.018594553476926182,-0.20541776456759356,-0.7639210739708062,1.8300440526125676,-1.8125848880811881,1.4848713929808375,1
10/31/2012,0.020682235485946745,Arlington WI,Building,R2,October,Corn,Annual,-0.2267196759649116,-0.14245383073959542,-0.5187736347042133,-0.23295563126873722,-1.1961058688051451,-0.10574736654885655,-0.37023840355278814,-0.2824286522099757,-0.1780980199796756,-0.7964988145049738,1.2014862285246286,-1.858163095965822,2.2941875333398998,1
10/31/2012,0.020682235485946745,Arlington WI,Building,R3,October,Corn,Annual,0.13941442165999965,-0.14245383073959542,-0.5187736347042133,-0.23295563126873722,-1.1961058688051451,-0.10574736654885655,-0.37023840355278814,-0.23445378103068826,-0.21462686364027947,-0.8057325521931089,1.578620922977392,-1.858163095965822,1.7350236550439948,1
10/31/2012,0.020682235485946745,Arlington WI,Building,R4,October,Corn,Annual,-0.17140878702584447,-1.5502039283975946,-0.5187736347042133,-0.23295563126873722,-1.1961058688051451,-0.10574736654885655,-0.37023840355278814,-0.26800246493395635,-0.2733422337039295,-0.8116989070658099,1.70433248779498,-1.835373992023505,2.0734649496858726,1
11/13/2012,0.020682235485946745,Arlington WI,Building,R5,November,Corn,Annual,-0.22925075583466667,-0.14245383073959542,1.374510266578344,0.15240351694081325,-1.6050417972836963,-0.016019907059346996,-0.27925017112145456,0.5404528659610853,0.09633456465449743,-0.6967128706503031,1.6414767053861858,-1.5391156407733844,1.646734621582384,1
11/13/2012,0.020682235485946745,Arlington WI,Building,R1,November,Corn,Annual,-0.1443105382496527,-0.14245383073959542,1.374510266578344,0.15240351694081325,-1.6050417972836963,-0.016019907059346996,-0.27925017112145456,0.7246082074298383,-0.09439534628127083,-0.7019632920068036,1.8300440526125676,-1.8125848880811881,1.4848713929808375,1
11/13/2012,0.020682235485946745,Arlington WI,Building,R2,November,Corn,Annual,-0.24080633444658425,-0.14245383073959542,1.374510266578344,0.15240351694081325,-1.6050417972836963,-0.016019907059346996,-0.27925017112145456,0.4729276412928071,-0.05079217609814758,-0.7288656858893707,1.2014862285246286,-1.858163095965822,2.2941875333398998,1
11/13/2012,0.020682235485946745,Arlington WI,Building,R3,November,Corn,Annual,-0.1833377604833002,-0.14245383073959542,1.374510266578344,0.15240351694081325,-1.6050417972836963,-0.016019907059346996,-0.27925017112145456,0.49480349710340155,-0.10813179871811272,-0.7458147750021334,1.578620922977392,-1.858163095965822,1.7350236550439948,1
